reflectivity (%),shap,lowess reflectivity (%),lowess shap
65.3334,0.005025292746722698,56.848,-0.0020880899594884856
69.1175,0.00640229694545269,56.848,-0.0020880899594884856
65.3334,0.007448609918355942,56.848,-0.0020880899594884856
73.7759,-0.003087785094976425,56.848,-0.0020880899594884856
65.3334,-0.005836537107825279,56.848,-0.0020880899594884856
68.6840316,0.00814840104430914,56.848,-0.0020880899594884856
68.28317168,0.023836210370063782,56.848,-0.0020880899594884856
60.62,-0.01761057786643505,56.848,-0.0020880899594884856
73.8121,-0.03168761730194092,56.848,-0.0020880899594884856
56.9809,-0.0037007066421210766,56.848,-0.0020880899594884856
73.7759,0.008255613967776299,56.848,-0.0020880899594884856
71.0,-0.028001926839351654,56.848,-0.0020880899594884856
71.3351,-0.016930360347032547,56.848,-0.0020880899594884856
69.1175,0.0073983874171972275,56.848,-0.0020880899594884856
64.4072,0.02843509428203106,56.848,-0.0020880899594884856
56.848,-0.007402626797556877,56.848,-0.0020880899594884856
69.1175,0.003476501675322652,56.848,-0.0020880899594884856
68.6840316,0.0008562412112951279,56.848,-0.0020880899594884856
56.848,-0.0011361644137650728,56.848,-0.0020880899594884856
65.3334,-0.0027456870302557945,56.848,-0.0020880899594884856
63.8989,-0.001428736373782158,56.848,-0.0020880899594884856
56.848,0.02276250720024109,56.848,-0.0020880899594884856
64.8929,-0.0039643351919949055,56.848,-0.0020880899594884856
73.7759,-0.004393318668007851,56.848,-0.0020880899594884856
70.09689031,0.000962505117058754,56.848,-0.0020880899594884856
63.0738,-0.007399395108222961,56.848,-0.0020880899594884856
67.0729,-0.00769757479429245,56.848,-0.0020880899594884856
56.848,-0.00860624574124813,56.848,-0.0020880899594884856
65.3334,0.010583791881799698,56.848,-0.0020880899594884856
68.28317168,-0.007247679866850376,56.848,-0.0020880899594884856
56.848,-0.005691932514309883,56.848,-0.0020880899594884856
56.848,-0.0042437342926859856,56.848,-0.0020880899594884856
65.3334,0.0059372130781412125,56.848,-0.0020880899594884856
56.848,-0.004456858616322279,56.848,-0.0020880899594884856
71.3351,-0.02936701849102974,56.848,-0.0020880899594884856
63.8989,0.01702756993472576,56.848,-0.0020880899594884856
65.3334,-0.006028282456099987,56.848,-0.0020880899594884856
62.0,0.006389204878360033,56.848,-0.0020880899594884856
90.0,-0.043241649866104126,56.848,-0.0020880899594884856
56.848,0.007821978069841862,56.848,-0.0020880899594884856
67.0729,0.00463836919516325,56.848,-0.0020880899594884856
67.0729,0.013456698507070541,56.848,-0.0020880899594884856
56.848,-0.003625272773206234,56.848,-0.0020880899594884856
74.1166,-0.0001537164207547903,56.848,-0.0020880899594884856
67.0729,0.027696020901203156,56.848,-0.0020880899594884856
73.8121,-0.03241370618343353,56.848,-0.0020880899594884856
89.6694,-0.022720817476511,56.848,-0.0020880899594884856
89.6694,-0.03648819029331207,56.848,-0.0020880899594884856
65.3334,0.018922993913292885,56.848,-0.0020880899594884856
90.0,-0.04516693204641342,56.848,-0.0020880899594884856
65.3334,0.0033374489285051823,56.848,-0.0020880899594884856
73.8121,-0.031662724912166595,56.848,-0.0020880899594884856
89.6694,-0.0015689521096646786,56.848,-0.0020880899594884856
69.1175,0.011637087911367416,56.848,-0.0020880899594884856
87.9804,-0.022739415988326073,56.848,-0.0020880899594884856
56.848,0.0035301055759191513,56.848,-0.0020880899594884856
60.62,0.02273247204720974,56.848,-0.0020880899594884856
87.9804,0.005719332955777645,56.848,-0.0020880899594884856
65.3334,0.010611655190587044,56.848,-0.0020880899594884856
65.2557,0.0001415112055838108,56.848,-0.0020880899594884856
66.0206,0.0034075193107128143,56.848,-0.0020880899594884856
89.6694,-0.0013370579108595848,56.848,-0.0020880899594884856
64.2252,6.582378409802914e-05,56.848,-0.0020880899594884856
65.5535,0.01902489736676216,56.848,-0.0020880899594884856
65.3334,0.00014381064102053642,56.848,-0.0020880899594884856
71.4289,-0.016888756304979324,56.848,-0.0020880899594884856
56.848,-0.01078707817941904,56.848,-0.0020880899594884856
70.5872,0.014148015528917313,56.848,-0.0020880899594884856
63.8989,-0.007563735358417034,56.848,-0.0020880899594884856
67.0729,0.006491535343229771,56.848,-0.0020880899594884856
69.1175,0.007826234214007854,56.848,-0.0020880899594884856
65.5535,-0.0012045502662658691,56.848,-0.0020880899594884856
65.3334,0.01049431599676609,56.848,-0.0020880899594884856
71.4289,-0.014862541109323502,56.848,-0.0020880899594884856
68.6840316,0.004433491267263889,56.848,-0.0020880899594884856
71.05,0.02047615312039852,56.848,-0.0020880899594884856
68.6840316,0.007910746149718761,56.848,-0.0020880899594884856
65.3334,-0.01157250627875328,56.848,-0.0020880899594884856
65.5535,0.02583889290690422,56.848,-0.0020880899594884856
56.848,-0.010612496174871922,56.848,-0.0020880899594884856
73.8121,-0.0037331320345401764,56.848,-0.0020880899594884856
73.8587,0.009087114594876766,56.848,-0.0020880899594884856
90.0,-0.047794993966817856,56.848,-0.0020880899594884856
68.6840316,-0.0016979780048131943,56.848,-0.0020880899594884856
63.5,1.3298355042934418e-05,56.848,-0.0020880899594884856
65.2557,-0.008088110946118832,56.848,-0.0020880899594884856
90.0,-0.047893233597278595,56.848,-0.0020880899594884856
65.5535,-0.007396620698273182,56.848,-0.0020880899594884856
69.1175,0.0027883644215762615,56.848,-0.0020880899594884856
67.0729,0.02728266455233097,56.848,-0.0020880899594884856
56.848,0.01575520820915699,56.848,-0.0020880899594884856
65.3334,-0.0005268510431051254,56.848,-0.0020880899594884856
66.0094,0.0008108504116535187,56.848,-0.0020880899594884856
71.3351,-0.007557593286037445,56.848,-0.0020880899594884856
56.848,0.018709644675254822,56.848,-0.0020880899594884856
73.8587,-0.002657025121152401,56.848,-0.0020880899594884856
64.4072,0.012540219351649284,56.848,-0.0020880899594884856
65.5535,-5.364697426557541e-05,56.848,-0.0020880899594884856
65.5535,0.014369253069162369,56.848,-0.0020880899594884856
71.3351,-0.026383601129055023,56.848,-0.0020880899594884856
65.3334,0.016347728669643402,56.848,-0.0020880899594884856
73.7759,0.00589987775310874,56.848,-0.0020880899594884856
90.0,-0.047797221690416336,56.848,-0.0020880899594884856
65.3334,0.010519844479858875,56.848,-0.0020880899594884856
73.8121,-0.02213260903954506,56.848,-0.0020880899594884856
65.3334,0.00876822043210268,56.848,-0.0020880899594884856
71.4289,-0.012329911813139915,56.848,-0.0020880899594884856
65.3334,-0.0006060372106730938,56.848,-0.0020880899594884856
63.0738,-0.004911248572170734,56.848,-0.0020880899594884856
69.1175,0.011884686537086964,56.848,-0.0020880899594884856
67.0729,0.018029717728495598,56.848,-0.0020880899594884856
90.0,-0.052499085664749146,56.848,-0.0020880899594884856
89.6694,-0.017336783930659294,56.848,-0.0020880899594884856
63.8989,0.00649716891348362,56.848,-0.0020880899594884856
57.0453,-0.011287201195955276,56.848,-0.0020880899594884856
90.0,-0.03688374534249306,56.848,-0.0020880899594884856
90.0,-0.04984811693429947,56.848,-0.0020880899594884856
69.1175,0.024188902229070663,56.848,-0.0020880899594884856
65.3334,0.011179329827427864,56.848,-0.0020880899594884856
68.6840316,0.02046436443924904,56.848,-0.0020880899594884856
69.3445,0.004026778042316437,56.848,-0.0020880899594884856
67.0729,-0.002132673980668187,56.848,-0.0020880899594884856
65.5535,0.006307954899966717,56.848,-0.0020880899594884856
72.2898,-0.012964388355612755,56.848,-0.0020880899594884856
68.6840316,0.022433040663599968,56.848,-0.0020880899594884856
73.7759,-0.0011082887649536133,56.848,-0.0020880899594884856
56.848,-0.009281521663069725,56.848,-0.0020880899594884856
71.3351,-0.014828001148998737,56.848,-0.0020880899594884856
65.3334,0.01452396810054779,56.848,-0.0020880899594884856
68.6840316,-0.0035213036462664604,56.848,-0.0020880899594884856
65.3334,0.010176833719015121,56.848,-0.0020880899594884856
56.848,-0.008500279858708382,56.848,-0.0020880899594884856
69.1175,0.00302090123295784,56.848,-0.0020880899594884856
67.0729,0.007353813387453556,56.946,-0.002023395439302025
56.848,-0.010900630615651608,56.946,-0.002023395439302025
74.1166,-0.003050601575523615,56.946,-0.002023395439302025
66.0094,0.006470652297139168,56.946,-0.002023395439302025
65.3334,0.002589763142168522,56.946,-0.002023395439302025
65.3334,-0.0010402409825474024,56.9809,-0.0020003151826037706
65.3334,0.010350657626986504,56.9809,-0.0020003151826037706
65.3334,0.010275119915604591,56.9809,-0.0020003151826037706
65.3334,0.01052053552120924,56.9809,-0.0020003151826037706
67.0729,-0.00041355472058057785,56.9809,-0.0020003151826037706
73.8121,0.0058146873489022255,56.9809,-0.0020003151826037706
56.848,0.027999944984912872,56.9809,-0.0020003151826037706
66.0094,0.006549941375851631,56.9809,-0.0020003151826037706
69.1175,0.003597819246351719,56.9809,-0.0020003151826037706
67.0729,-0.008200068026781082,56.9809,-0.0020003151826037706
68.6840316,0.004998268559575081,56.9809,-0.0020003151826037706
65.3334,0.0008647274225950241,56.9809,-0.0020003151826037706
62.0,-0.00352491345256567,56.9809,-0.0020003151826037706
63.8989,-0.02031734772026539,56.9809,-0.0020003151826037706
63.8989,-0.013957872986793518,56.9809,-0.0020003151826037706
69.1175,0.013625772669911385,56.9809,-0.0020003151826037706
69.1175,0.008069057017564774,56.9809,-0.0020003151826037706
90.0,-0.05001324415206909,56.9809,-0.0020003151826037706
73.8121,-0.007781863212585449,56.9809,-0.0020003151826037706
68.28317168,-0.006382575258612633,56.9809,-0.0020003151826037706
65.2557,0.03559122607111931,56.9809,-0.0020003151826037706
65.3334,0.009142276830971241,56.9809,-0.0020003151826037706
62.0,-0.005321606062352657,56.9809,-0.0020003151826037706
65.3334,0.02671216055750847,56.9809,-0.0020003151826037706
63.8989,-0.002426653169095516,56.9809,-0.0020003151826037706
67.0729,-0.007109961472451687,57.0453,-0.00195767041000777
67.0729,-0.007602285593748093,57.0453,-0.00195767041000777
56.848,-5.834363400936127e-05,57.0453,-0.00195767041000777
70.8006,-0.04521726444363594,57.0453,-0.00195767041000777
65.3334,0.0043939752504229546,57.0453,-0.00195767041000777
63.5,0.01511609647423029,57.0453,-0.00195767041000777
89.6694,-0.025997929275035858,57.0453,-0.00195767041000777
56.848,-0.0049046678468585014,57.0453,-0.00195767041000777
87.9804,-0.025755872949957848,57.0453,-0.00195767041000777
65.3334,0.015895387157797813,57.0453,-0.00195767041000777
60.62,-0.013516396284103394,60.62,0.0004946916571776179
90.0,-0.049506932497024536,60.62,0.0004946916571776179
65.3334,0.004105555824935436,60.62,0.0004946916571776179
66.0206,0.007032637484371662,60.62,0.0004946916571776179
72.2573,-0.032191358506679535,60.62,0.0004946916571776179
63.8989,0.01223207637667656,60.62,0.0004946916571776179
56.848,0.01388966478407383,60.62,0.0004946916571776179
67.0729,0.007664266973733902,60.62,0.0004946916571776179
73.7759,-0.018422633409500122,60.62,0.0004946916571776179
65.5535,0.0021527037024497986,60.62,0.0004946916571776179
71.05,-0.022936135530471802,60.62,0.0004946916571776179
65.3334,0.015481280162930489,60.62,0.0004946916571776179
73.7759,-0.027860961854457855,60.62,0.0004946916571776179
60.62,-0.004051728639751673,60.62,0.0004946916571776179
90.0,-0.056631799787282944,60.62,0.0004946916571776179
87.9804,-0.021358801051974297,60.62,0.0004946916571776179
65.5535,-0.003679554909467697,60.62,0.0004946916571776179
74.1166,-0.006723768077790737,60.62,0.0004946916571776179
65.4217,0.01863536797463894,60.62,0.0004946916571776179
65.5535,0.004057556390762329,62.0,0.0012141249461546926
63.0738,-0.00099552096799016,62.0,0.0012141249461546926
68.6840316,0.005949610844254494,62.0,0.0012141249461546926
56.848,-0.015482249669730663,62.0,0.0012141249461546926
67.0729,0.008106851950287819,62.0,0.0012141249461546926
70.8006,0.0034454213455319405,62.0,0.0012141249461546926
63.8989,0.001631137914955616,62.0,0.0012141249461546926
56.848,-0.004163914360105991,62.0,0.0012141249461546926
68.6840316,0.012400219216942787,62.0,0.0012141249461546926
65.3334,0.011750651523470879,62.0,0.0012141249461546926
56.848,0.0037696193903684616,62.0,0.0012141249461546926
66.0094,-0.0039754509925842285,62.0,0.0012141249461546926
87.9804,-0.01789936050772667,62.0,0.0012141249461546926
69.1175,0.010632883757352829,62.0,0.0012141249461546926
71.0,-0.02667008340358734,62.0,0.0012141249461546926
68.6840316,0.02351219579577446,62.0,0.0012141249461546926
90.0,-0.04777638614177704,62.0,0.0012141249461546926
69.1175,0.007029296830296516,62.0,0.0012141249461546926
56.848,0.0004550935700535774,62.0,0.0012141249461546926
64.4072,-0.007239630911499262,62.0,0.0012141249461546926
66.0094,0.004724954254925251,62.0,0.0012141249461546926
63.8989,-0.004719347693026066,62.0,0.0012141249461546926
68.6840316,0.00882892869412899,62.0,0.0012141249461546926
73.8121,0.021305546164512634,62.0,0.0012141249461546926
65.3334,0.012432456016540527,62.0,0.0012141249461546926
73.8121,-0.00014109956100583076,62.0,0.0012141249461546926
67.0729,0.0044862572103738785,62.0,0.0012141249461546926
56.848,0.011048026382923126,62.0,0.0012141249461546926
56.946,-0.018212689086794853,62.0,0.0012141249461546926
71.4289,-0.016018491238355637,62.0,0.0012141249461546926
89.6694,-0.01699671521782875,62.0,0.0012141249461546926
63.5,-0.005897091701626778,62.0,0.0012141249461546926
71.4289,-0.015883825719356537,62.0,0.0012141249461546926
65.3334,0.007091266103088856,62.0,0.0012141249461546926
65.3334,0.00912211649119854,62.0,0.0012141249461546926
64.2252,0.0061857872642576694,62.0,0.0012141249461546926
56.848,0.022861644625663757,62.0,0.0012141249461546926
63.8989,0.016688115894794464,62.0,0.0012141249461546926
56.848,-0.00674347672611475,62.0,0.0012141249461546926
56.848,-0.005797578953206539,62.0,0.0012141249461546926
65.3334,0.002803333103656769,62.0,0.0012141249461546926
62.0,0.0019389847293496132,62.0,0.0012141249461546926
90.0,-0.047409120947122574,62.0,0.0012141249461546926
56.848,-0.007069273851811886,62.0,0.0012141249461546926
69.1175,0.005552584305405617,62.0,0.0012141249461546926
89.6694,-0.01811414770781994,62.0,0.0012141249461546926
63.8989,0.0004164697602391243,62.0,0.0012141249461546926
70.9268,-0.005562221631407738,62.0,0.0012141249461546926
65.3334,0.011134178377687931,62.0,0.0012141249461546926
64.8929,-0.004059127531945705,63.0738,0.0011500061055026956
62.0,0.003579705720767379,63.0738,0.0011500061055026956
56.848,-0.0036682570353150368,63.0738,0.0011500061055026956
67.0729,-0.0017475259955972433,63.0738,0.0011500061055026956
64.2252,-0.0009126013610512018,63.0738,0.0011500061055026956
63.5,0.010324059054255486,63.0738,0.0011500061055026956
56.848,-0.0006445711478590965,63.0738,0.0011500061055026956
71.4289,-0.019460175186395645,63.0738,0.0011500061055026956
68.28317168,0.0050674667581915855,63.0738,0.0011500061055026956
56.848,0.019207777455449104,63.0738,0.0011500061055026956
67.0729,0.0022909147664904594,63.0738,0.0011500061055026956
71.0,-0.03692256286740303,63.0738,0.0011500061055026956
56.848,0.001239151693880558,63.0738,0.0011500061055026956
67.0729,0.011563868261873722,63.0738,0.0011500061055026956
62.0,0.007514135912060738,63.0738,0.0011500061055026956
67.0729,0.017246562987565994,63.5,0.0019850307518311998
69.1175,0.00025592558085918427,63.5,0.0019850307518311998
67.0729,-0.00716489739716053,63.5,0.0019850307518311998
56.848,-0.016949931159615517,63.5,0.0019850307518311998
71.4289,-0.015455299988389015,63.5,0.0019850307518311998
65.3334,0.004729058593511581,63.5,0.0019850307518311998
56.848,-8.005183190107346e-05,63.5,0.0019850307518311998
62.0,-0.0004032121505588293,63.5,0.0019850307518311998
64.3796,0.02203480154275894,63.5,0.0019850307518311998
69.1175,0.017323944717645645,63.5,0.0019850307518311998
89.6694,-0.014802366495132446,63.5,0.0019850307518311998
89.6694,-0.027459334582090378,63.5,0.0019850307518311998
71.0,-0.012950027361512184,63.5,0.0019850307518311998
60.62,-0.006059711799025536,63.5,0.0019850307518311998
65.3334,0.010224627330899239,63.5,0.0019850307518311998
70.8006,-0.03828845173120499,63.5,0.0019850307518311998
63.5,-0.03338786959648132,63.5,0.0019850307518311998
65.3334,-0.011839080601930618,63.5,0.0019850307518311998
73.8121,-0.004673727788031101,63.5,0.0019850307518311998
62.0,0.023307859897613525,63.5,0.0019850307518311998
70.5872,-0.01614922471344471,63.5,0.0019850307518311998
65.3334,0.00031167082488536835,63.5,0.0019850307518311998
65.5535,0.0048163458704948425,63.5,0.0019850307518311998
62.0,-0.005726855248212814,63.5,0.0019850307518311998
69.3445,-0.0038494523614645004,63.5,0.0019850307518311998
73.8587,0.011579479090869427,63.5,0.0019850307518311998
65.827,0.02825338952243328,63.5,0.0019850307518311998
65.2557,-0.008965475484728813,63.8989,0.0026411923695431093
87.9804,-0.025159766897559166,63.8989,0.0026411923695431093
56.848,-0.0038230065256357193,63.8989,0.0026411923695431093
56.848,-0.015571174211800098,63.8989,0.0026411923695431093
65.827,0.0013384334743022919,63.8989,0.0026411923695431093
87.9804,-0.010477423667907715,63.8989,0.0026411923695431093
65.3334,0.00970782246440649,63.8989,0.0026411923695431093
68.6840316,0.008869962766766548,63.8989,0.0026411923695431093
69.1175,0.006553676910698414,63.8989,0.0026411923695431093
69.1175,-4.289485514163971e-05,63.8989,0.0026411923695431093
69.1175,0.008574450388550758,63.8989,0.0026411923695431093
89.6694,-0.016946859657764435,63.8989,0.0026411923695431093
65.3334,0.004638930782675743,63.8989,0.0026411923695431093
69.1175,0.00831766426563263,63.8989,0.0026411923695431093
90.0,-0.047109685838222504,63.8989,0.0026411923695431093
69.1175,0.004335828125476837,63.8989,0.0026411923695431093
62.0,0.0012480239383876324,63.8989,0.0026411923695431093
63.0738,0.002352807205170393,63.8989,0.0026411923695431093
56.848,-0.008310381323099136,63.8989,0.0026411923695431093
69.1175,0.004683022387325764,63.8989,0.0026411923695431093
65.3334,-0.003291361965239048,63.8989,0.0026411923695431093
71.05,0.0018018418923020363,63.8989,0.0026411923695431093
89.6694,-0.017183970659971237,63.8989,0.0026411923695431093
70.1744,0.0007571391761302948,63.8989,0.0026411923695431093
89.6694,-0.018638556823134422,63.8989,0.0026411923695431093
65.2557,0.032376233488321304,63.8989,0.0026411923695431093
65.5535,0.00041652191430330276,63.8989,0.0026411923695431093
63.8989,-0.009179366752505302,63.8989,0.0026411923695431093
70.9268,-0.008059169165790081,63.8989,0.0026411923695431093
65.4217,-6.059184670448303e-06,63.8989,0.0026411923695431093
73.8121,-0.01957971230149269,63.8989,0.0026411923695431093
73.8121,-0.0001260899007320404,63.8989,0.0026411923695431093
64.3796,0.012777648866176605,63.8989,0.0026411923695431093
65.3334,-0.011754341423511505,63.8989,0.0026411923695431093
56.848,0.019847407937049866,63.8989,0.0026411923695431093
60.62,-0.002928471192717552,63.8989,0.0026411923695431093
62.0,0.00295918807387352,63.8989,0.0026411923695431093
65.3334,0.007155305705964565,63.8989,0.0026411923695431093
71.0,-0.013517861254513264,63.8989,0.0026411923695431093
66.0206,0.011427323333919048,63.8989,0.0026411923695431093
63.0738,-0.026567243039608,63.8989,0.0026411923695431093
73.7759,-0.02848714217543602,63.8989,0.0026411923695431093
56.848,0.03677951544523239,63.8989,0.0026411923695431093
65.827,0.012488245964050293,63.8989,0.0026411923695431093
65.3334,0.0023185238242149353,63.8989,0.0026411923695431093
70.8006,0.02342918887734413,63.8989,0.0026411923695431093
65.3334,0.004410355351865292,63.8989,0.0026411923695431093
67.0729,0.0076908450573682785,63.8989,0.0026411923695431093
73.8587,-0.020876437425613403,63.8989,0.0026411923695431093
56.9809,-0.0011195307597517967,63.8989,0.0026411923695431093
65.5535,0.016231607645750046,63.8989,0.0026411923695431093
71.3351,-0.00212295213714242,63.8989,0.0026411923695431093
65.3334,-0.00014780601486563683,63.8989,0.0026411923695431093
73.8121,-0.006836026906967163,64.2252,0.003060423289579902
62.0,-0.007049001753330231,64.2252,0.003060423289579902
65.5535,0.013825938105583191,64.2252,0.003060423289579902
68.6840316,0.006010973826050758,64.2252,0.003060423289579902
56.848,-0.013687863014638424,64.2252,0.003060423289579902
73.8121,-0.020533887669444084,64.2252,0.003060423289579902
63.5,0.018585994839668274,64.2252,0.003060423289579902
67.0729,0.021345315501093864,64.2252,0.003060423289579902
65.3334,0.0038952031172811985,64.2252,0.003060423289579902
66.0206,0.0032501602545380592,64.2252,0.003060423289579902
63.8989,0.010174920782446861,64.2252,0.003060423289579902
63.8989,0.02056024968624115,64.2252,0.003060423289579902
73.8121,-0.014395307749509811,64.2252,0.003060423289579902
90.0,-0.04709817096590996,64.2252,0.003060423289579902
71.4289,-0.03006128780543804,64.2252,0.003060423289579902
70.5872,-0.017879199236631393,64.2252,0.003060423289579902
64.3796,0.008305545896291733,64.2252,0.003060423289579902
63.8989,0.01496218703687191,64.2252,0.003060423289579902
70.5872,0.0014873435720801353,64.2252,0.003060423289579902
56.848,0.018399357795715332,64.2252,0.003060423289579902
65.3334,-4.030298441648483e-06,64.2252,0.003060423289579902
63.8989,0.0028814557008445263,64.2252,0.003060423289579902
73.94090591,-0.022956494241952896,64.2252,0.003060423289579902
71.4289,-0.022500965744256973,64.2252,0.003060423289579902
70.9268,-0.009022788144648075,64.2252,0.003060423289579902
64.2252,0.005675439722836018,64.2252,0.003060423289579902
62.0,0.02584528736770153,64.2252,0.003060423289579902
60.62,0.010136283934116364,64.2252,0.003060423289579902
63.8989,-0.009891930967569351,64.2252,0.003060423289579902
56.848,-0.008557341992855072,64.2252,0.003060423289579902
56.848,0.0019511664286255836,64.2252,0.003060423289579902
89.6694,-0.021433254703879356,64.2252,0.003060423289579902
89.6694,-0.017245113849639893,64.3479,0.0031775221655238484
56.9809,0.021852098405361176,64.3479,0.0031775221655238484
65.3334,0.002342033199965954,64.3479,0.0031775221655238484
56.848,0.005990451201796532,64.3479,0.0031775221655238484
73.8121,-0.01910969987511635,64.3479,0.0031775221655238484
69.1175,0.010292163118720055,64.3479,0.0031775221655238484
65.3334,0.00579746812582016,64.3796,0.0032075419941961962
71.0,-0.03111519105732441,64.3796,0.0032075419941961962
73.8587,0.00027779792435467243,64.3796,0.0032075419941961962
71.0,-0.014797685667872429,64.3796,0.0032075419941961962
70.09689031,-0.02371898479759693,64.4072,0.003233605674784968
65.3334,0.01556902565062046,64.4072,0.003233605674784968
89.6694,-0.026441140100359917,64.4072,0.003233605674784968
56.848,-0.015946388244628906,64.4072,0.003233605674784968
89.6694,-0.01614975742995739,64.4072,0.003233605674784968
65.3334,0.005524909123778343,64.4072,0.003233605674784968
62.0,0.0022681578993797302,64.4072,0.003233605674784968
71.0,-0.01852664165198803,64.4072,0.003233605674784968
56.848,-0.0065275197848677635,64.8929,0.0036832914404691095
70.8006,-0.03101189248263836,64.8929,0.0036832914404691095
60.62,0.001011793501675129,64.8929,0.0036832914404691095
56.848,-0.009658700786530972,64.8929,0.0036832914404691095
68.28317168,0.007156074047088623,64.8929,0.0036832914404691095
63.8989,-0.007866996340453625,64.8929,0.0036832914404691095
69.1175,0.008098295889794827,64.8929,0.0036832914404691095
56.848,0.025332752615213394,64.8929,0.0036832914404691095
56.848,-0.03010735474526882,64.8929,0.0036832914404691095
67.0729,0.009717835113406181,64.8929,0.0036832914404691095
63.8989,-0.01481444388628006,65.0,0.0037808662092622147
65.3334,0.009396689012646675,65.0,0.0037808662092622147
73.8587,0.014033560641109943,65.2557,0.004012957768486594
63.8989,-0.010074445977807045,65.2557,0.004012957768486594
71.4289,-0.015092842280864716,65.2557,0.004012957768486594
69.1175,0.006251525599509478,65.2557,0.004012957768486594
68.28317168,0.0045676929876208305,65.2557,0.004012957768486594
65.5535,-0.0003356747329235077,65.2557,0.004012957768486594
66.0094,-0.004795486107468605,65.2557,0.004012957768486594
56.848,-0.028655504807829857,65.2557,0.004012957768486594
87.9804,-0.020370911806821823,65.2557,0.004012957768486594
67.0729,0.010821647942066193,65.2557,0.004012957768486594
73.8121,0.003754580393433571,65.2557,0.004012957768486594
70.8006,-0.03913302347064018,65.2557,0.004012957768486594
62.0,0.0037709795869886875,65.2557,0.004012957768486594
72.2898,-0.013565875589847565,65.2557,0.004012957768486594
65.3334,0.0031280359253287315,65.2557,0.004012957768486594
67.0729,0.025487026199698448,65.2557,0.004012957768486594
65.5535,-0.004111402668058872,65.2557,0.004012957768486594
66.0206,0.014352924190461636,65.2557,0.004012957768486594
90.0,-0.05172193795442581,65.3334,0.004083399685423893
64.8929,-0.00010010320693254471,65.3334,0.004083399685423893
67.0729,-9.635742753744125e-05,65.3334,0.004083399685423893
56.848,-0.007434649858623743,65.3334,0.004083399685423893
56.848,-0.0055494606494903564,65.3334,0.004083399685423893
56.9809,-0.005418827757239342,65.3334,0.004083399685423893
69.1175,0.001467650756239891,65.3334,0.004083399685423893
69.1175,0.009662911295890808,65.3334,0.004083399685423893
70.8006,-0.03740042448043823,65.3334,0.004083399685423893
65.3334,0.010038992390036583,65.3334,0.004083399685423893
68.6840316,0.005461519584059715,65.3334,0.004083399685423893
71.0,-0.010610578581690788,65.3334,0.004083399685423893
63.0738,0.004153525922447443,65.3334,0.004083399685423893
65.5535,0.01637166365981102,65.3334,0.004083399685423893
63.0738,0.0024285241961479187,65.3334,0.004083399685423893
67.0729,0.017053116112947464,65.3334,0.004083399685423893
89.6694,-0.025348948314785957,65.3334,0.004083399685423893
65.3334,0.009354975074529648,65.3334,0.004083399685423893
90.0,-0.046409621834754944,65.3334,0.004083399685423893
89.6694,-0.016173239797353745,65.3334,0.004083399685423893
73.7759,0.004590222612023354,65.3334,0.004083399685423893
