density(g/cm3),shap,lowess density(g/cm3),lowess shap
6.471,-0.01464424654841423,4.43,-0.010123384660795567
7.8,-0.024242902174592018,4.43,-0.010123384660795567
8.93,-0.13508284091949463,4.43,-0.010123384660795567
8.0,0.017836738377809525,4.43,-0.010123384660795567
8.909,0.003265656530857086,4.43,-0.010123384660795567
8.19,0.031170383095741272,4.43,-0.010123384660795567
8.9,0.028054017573595047,4.43,-0.010123384660795567
7.8,-0.020073512569069862,4.43,-0.010123384660795567
5.66,-0.003164154477417469,4.43,-0.010123384660795567
8.0,0.016088824719190598,4.43,-0.010123384660795567
8.23,0.018385153263807297,4.43,-0.010123384660795567
8.0,0.03704598918557167,4.43,-0.010123384660795567
4.65,-0.02018035762012005,4.43,-0.010123384660795567
8.44,0.011875398457050323,4.43,-0.010123384660795567
4.43,-0.024794600903987885,4.43,-0.010123384660795567
4.65,-0.02669389732182026,4.43,-0.010123384660795567
1.803,-0.004366419743746519,4.43,-0.010123384660795567
2.698224,-0.012579379603266716,4.43,-0.010123384660795567
7.85,0.018160386011004448,4.43,-0.010123384660795567
8.44,0.03561900928616524,4.43,-0.010123384660795567
2.692896,0.0026560407131910324,4.43,-0.010123384660795567
2.76,0.00021673180162906647,4.43,-0.010123384660795567
8.19,0.021126270294189453,4.43,-0.010123384660795567
8.23,0.024981360882520676,4.43,-0.010123384660795567
4.54,-0.022622110322117805,4.43,-0.010123384660795567
8.44,0.017865490168333054,4.43,-0.010123384660795567
7.8,-0.01773589476943016,4.43,-0.010123384660795567
2.66,0.0012765105348080397,4.43,-0.010123384660795567
8.23,0.03488534316420555,4.43,-0.010123384660795567
8.909,0.004821833223104477,4.43,-0.010123384660795567
8.0,0.020228561013936996,4.43,-0.010123384660795567
2.67,-0.0010438384488224983,4.43,-0.010123384660795567
8.9,0.017956746742129326,4.43,-0.010123384660795567
7.8,-0.004082088358700275,4.43,-0.010123384660795567
1.84,-0.006631416734308004,4.43,-0.010123384660795567
8.0,0.030488796532154083,4.43,-0.010123384660795567
7.8,-0.01701456494629383,4.43,-0.010123384660795567
8.93,-0.15884560346603394,4.43,-0.010123384660795567
8.9,0.014999760314822197,4.43,-0.010123384660795567
8.19,0.020144104957580566,4.43,-0.010123384660795567
2.78,-0.008768412284553051,4.43,-0.010123384660795567
19.3,-0.16381773352622986,4.43,-0.010123384660795567
8.0,0.019357766956090927,4.43,-0.010123384660795567
2.66,0.014639606699347496,4.43,-0.010123384660795567
4.43,-0.010642802342772484,4.43,-0.010123384660795567
8.19,0.006871487945318222,4.43,-0.010123384660795567
8.9,0.018561741337180138,4.43,-0.010123384660795567
2.81,-0.01344235334545374,4.43,-0.010123384660795567
4.43,-0.011219903826713562,4.43,-0.010123384660795567
8.0,0.031146515160799026,4.43,-0.010123384660795567
2.7,-0.01803884096443653,4.43,-0.010123384660795567
2.67,0.022306768223643303,4.43,-0.010123384660795567
8.19,0.007252847775816917,4.43,-0.010123384660795567
4.43,0.012844394892454147,4.43,-0.010123384660795567
8.0,0.03132623806595802,4.43,-0.010123384660795567
7.8,-0.02407796122133732,4.43,-0.010123384660795567
8.23,0.021233774721622467,4.43,-0.010123384660795567
6.471,-0.004768663551658392,4.43,-0.010123384660795567
7.85,0.026036899536848068,4.43,-0.010123384660795567
4.43,0.01212658453732729,4.43,-0.010123384660795567
4.43,-0.009839899837970734,4.43,-0.010123384660795567
4.43,-0.01331243384629488,4.43,-0.010123384660795567
7.8,-0.006403121165931225,4.43,-0.010123384660795567
19.3,-0.12893381714820862,4.43,-0.010123384660795567
2.67,-0.026563001796603203,4.43,-0.010123384660795567
8.93,-0.1325817108154297,4.43,-0.010123384660795567
6.471,-0.014815114438533783,4.43,-0.010123384660795567
8.9,0.016219522804021835,4.43,-0.010123384660795567
1.84,0.013928156346082687,4.43,-0.010123384660795567
8.0,0.01717405952513218,4.43,-0.010123384660795567
2.81,-0.014143895357847214,4.43,-0.010123384660795567
4.65,-0.03492532670497894,4.43,-0.010123384660795567
4.43,-0.0229277815669775,4.43,-0.010123384660795567
8.19,0.006098832003772259,4.43,-0.010123384660795567
4.43,-0.020760847255587578,4.43,-0.010123384660795567
8.44,0.016683250665664673,4.43,-0.010123384660795567
4.43,-0.017396587878465652,4.43,-0.010123384660795567
19.3,-0.16948536038398743,4.43,-0.010123384660795567
6.471,-0.005350498482584953,4.43,-0.010123384660795567
8.0,0.016731780022382736,4.43,-0.010123384660795567
1.84,-0.0022703157737851143,4.43,-0.010123384660795567
8.909,-0.0029169097542762756,4.43,-0.010123384660795567
1.84,0.00038725510239601135,4.43,-0.010123384660795567
4.43,-0.021199921146035194,4.43,-0.010123384660795567
8.19,0.017681242898106575,4.43,-0.010123384660795567
2.7,-0.014148821122944355,4.43,-0.010123384660795567
8.0,0.02171444147825241,4.43,-0.010123384660795567
8.93,-0.13403068482875824,4.43,-0.010123384660795567
8.44,0.009618982672691345,4.43,-0.010123384660795567
1.803,-0.0014307033270597458,4.43,-0.010123384660795567
2.66,-0.02163258194923401,4.54,-0.010479194175021462
4.65,-0.024265091866254807,4.54,-0.010479194175021462
4.43,0.004669767804443836,4.54,-0.010479194175021462
19.3,-0.18123897910118103,4.54,-0.010479194175021462
8.93,-0.10864414274692535,4.54,-0.010479194175021462
2.67,-0.01302037388086319,4.65,-0.01081906067714428
2.655008,-0.008142528124153614,4.65,-0.01081906067714428
8.0,0.00842193327844143,4.65,-0.01081906067714428
8.44,0.019638171419501305,4.65,-0.01081906067714428
8.78,0.015399040654301643,4.65,-0.01081906067714428
4.43,0.0037169884890317917,4.65,-0.01081906067714428
8.93,-0.1586315780878067,4.65,-0.01081906067714428
4.43,0.0059661101549863815,4.65,-0.01081906067714428
8.0,0.02342449128627777,4.65,-0.01081906067714428
7.8,-0.007569143548607826,4.65,-0.01081906067714428
8.93,-0.14764973521232605,4.65,-0.01081906067714428
8.44,0.010200380347669125,4.65,-0.01081906067714428
4.43,-0.022627374157309532,4.65,-0.01081906067714428
8.0,0.025639526546001434,4.65,-0.01081906067714428
1.84,0.01618456281721592,4.65,-0.01081906067714428
8.0,0.023883450776338577,4.65,-0.01081906067714428
2.67,0.021051382645964622,4.65,-0.01081906067714428
6.471,-0.0012372254859656096,4.65,-0.01081906067714428
1.84,0.0017580745043233037,4.65,-0.01081906067714428
2.67,-0.007679995149374008,4.65,-0.01081906067714428
2.66,-0.0064356280490756035,4.65,-0.01081906067714428
8.19,0.03424374759197235,4.65,-0.01081906067714428
2.81,-0.01607482135295868,4.65,-0.01081906067714428
2.67,0.023479122668504715,4.65,-0.01081906067714428
8.19,0.015873434022068977,4.65,-0.01081906067714428
7.8,-0.020191587507724762,4.65,-0.01081906067714428
2.81,-0.014152323827147484,4.65,-0.01081906067714428
7.8,-0.010328805074095726,4.65,-0.01081906067714428
8.23,0.011133046820759773,4.65,-0.01081906067714428
19.3,-0.15960842370986938,4.65,-0.01081906067714428
2.66,0.007730934303253889,4.65,-0.01081906067714428
6.471,-0.03884732350707054,4.65,-0.01081906067714428
8.23,0.006583739072084427,4.65,-0.01081906067714428
4.43,-0.011550995521247387,4.65,-0.01081906067714428
8.62,0.023641187697649002,4.65,-0.01081906067714428
2.7,-0.01445324718952179,5.66,-0.0042875107504202845
8.93,-0.12507489323616028,5.66,-0.0042875107504202845
8.93,-0.1375480592250824,5.66,-0.0042875107504202845
5.66,0.0016720592975616455,5.66,-0.0042875107504202845
8.0,0.02879638411104679,5.66,-0.0042875107504202845
8.909,-0.002248574048280716,5.66,-0.0042875107504202845
2.7,-0.014941557310521603,5.66,-0.0042875107504202845
1.84,-0.014293826185166836,5.66,-0.0042875107504202845
1.8,0.011870290152728558,5.66,-0.0042875107504202845
4.43,-0.012979655526578426,5.66,-0.0042875107504202845
8.23,0.01227746531367302,5.66,-0.0042875107504202845
8.19,0.019201049581170082,5.66,-0.0042875107504202845
2.81,-0.011272884905338287,5.66,-0.0042875107504202845
8.0,0.011972256004810333,5.66,-0.0042875107504202845
4.43,-0.016756447032094002,5.66,-0.0042875107504202845
8.0,0.025972407311201096,5.66,-0.0042875107504202845
8.23,0.018485678359866142,5.66,-0.0042875107504202845
8.0,0.03468474745750427,5.66,-0.0042875107504202845
2.76,0.0020126579329371452,5.66,-0.0042875107504202845
1.8,-0.021817123517394066,6.471,0.0002782427461182459
8.62,0.010404730215668678,6.471,0.0002782427461182459
2.67,-0.008104627020657063,6.471,0.0002782427461182459
2.76,-0.012074988335371017,6.471,0.0002782427461182459
8.0,0.029281212016940117,6.471,0.0002782427461182459
2.78,-0.010993669740855694,6.471,0.0002782427461182459
8.0,0.004437634721398354,6.471,0.0002782427461182459
8.44,0.008696095086634159,6.471,0.0002782427461182459
7.85,0.018343696370720863,6.471,0.0002782427461182459
4.43,0.0004830840043723583,6.471,0.0002782427461182459
19.3,-0.1227349117398262,6.471,0.0002782427461182459
8.74,0.013130662962794304,6.471,0.0002782427461182459
1.84,-0.016304075717926025,6.471,0.0002782427461182459
4.43,-0.02328040823340416,6.471,0.0002782427461182459
7.87,0.03151600807905197,6.471,0.0002782427461182459
8.0,0.010624900460243225,6.471,0.0002782427461182459
7.8,0.007609437219798565,6.471,0.0002782427461182459
4.43,0.0013732938095927238,6.471,0.0002782427461182459
7.85,0.019920120015740395,6.471,0.0002782427461182459
8.19,0.03839142248034477,6.471,0.0002782427461182459
8.9,0.018721822649240494,6.471,0.0002782427461182459
8.0,0.03173517435789108,6.471,0.0002782427461182459
2.7,-0.010607905685901642,6.471,0.0002782427461182459
2.685755,-0.013942567631602287,6.471,0.0002782427461182459
8.0,0.033827103674411774,6.471,0.0002782427461182459
8.44,0.01560339517891407,6.471,0.0002782427461182459
8.62,0.02023640275001526,6.471,0.0002782427461182459
6.471,-0.020825542509555817,7.8,0.013079350950590695
8.44,0.013362077996134758,7.8,0.013079350950590695
8.19,0.0151972696185112,7.8,0.013079350950590695
8.0,0.018023883923888206,7.8,0.013079350950590695
8.0,0.014370914548635483,7.8,0.013079350950590695
4.43,-0.015856139361858368,7.8,0.013079350950590695
8.44,0.01735803298652172,7.8,0.013079350950590695
7.8,-0.014976467937231064,7.8,0.013079350950590695
8.44,0.021587932482361794,7.8,0.013079350950590695
8.44,0.032608576118946075,7.8,0.013079350950590695
2.678,0.004075202159583569,7.8,0.013079350950590695
8.44,0.04338977113366127,7.8,0.013079350950590695
8.0,0.032293710857629776,7.8,0.013079350950590695
8.93,-0.18310080468654633,7.8,0.013079350950590695
8.0,0.016322249546647072,7.8,0.013079350950590695
7.85,0.03236403688788414,7.8,0.013079350950590695
2.78,-0.006432662717998028,7.8,0.013079350950590695
8.19,0.006767665036022663,7.8,0.013079350950590695
8.23,0.034148216247558594,7.8,0.013079350950590695
8.44,0.01644291542470455,7.8,0.013079350950590695
2.67,0.0024644150398671627,7.8,0.013079350950590695
2.67,0.008280619978904724,7.8,0.013079350950590695
2.655008,0.013770567253232002,7.8,0.013079350950590695
4.43,-0.011267132125794888,7.8,0.013079350950590695
8.0,0.012854699045419693,7.8,0.013079350950590695
8.0,0.0314968004822731,7.8,0.013079350950590695
8.44,0.022686943411827087,7.8,0.013079350950590695
4.43,-0.0020733033306896687,7.8,0.013079350950590695
4.43,-0.01627342589199543,7.8,0.013079350950590695
8.19,0.016851209104061127,7.8,0.013079350950590695
8.23,0.01675848662853241,7.8,0.013079350950590695
8.0,0.023152023553848267,7.8,0.013079350950590695
2.67,0.018069425597786903,7.8,0.013079350950590695
8.909,0.005719976499676704,7.8,0.013079350950590695
1.81,0.01410901639610529,7.8,0.013079350950590695
1.803,-0.006621471606194973,7.8,0.013079350950590695
7.8,-0.02594447135925293,7.8,0.013079350950590695
8.0,0.013366658240556717,7.8,0.013079350950590695
5.66,-0.02249753288924694,7.8,0.013079350950590695
8.23,0.021548494696617126,7.8,0.013079350950590695
8.93,-0.11528677493333817,7.8,0.013079350950590695
8.9,0.015409998595714569,7.8,0.013079350950590695
4.43,-0.0076019493862986565,7.8,0.013079350950590695
8.0,0.018561404198408127,7.8,0.013079350950590695
8.0,0.017043469473719597,7.8,0.013079350950590695
2.7,-0.014867239631712437,7.8,0.013079350950590695
7.8,-0.012161116115748882,7.8,0.013079350950590695
8.0,0.015837112441658974,7.8,0.013079350950590695
4.43,0.002650858834385872,7.8,0.013079350950590695
4.65,-0.012516890652477741,7.8,0.013079350950590695
5.66,-0.004434092435985804,7.8,0.013079350950590695
2.66,0.013889345340430737,7.8,0.013079350950590695
7.872,0.011130132712423801,7.8,0.013079350950590695
8.93,-0.13581249117851257,7.8,0.013079350950590695
8.78,0.021108463406562805,7.8,0.013079350950590695
2.67,0.0035905148833990097,7.8,0.013079350950590695
4.43,-0.020726416260004044,7.8,0.013079350950590695
2.67,-0.015390032902359962,7.8,0.013079350950590695
4.43,0.00042818207293748856,7.8,0.013079350950590695
8.0,0.005632233805954456,7.8,0.013079350950590695
8.78,0.006925297901034355,7.8,0.013079350950590695
4.43,0.002607882022857666,7.8,0.013079350950590695
8.62,0.02109275572001934,7.8,0.013079350950590695
8.93,-0.13063524663448334,7.8,0.013079350950590695
7.8,-0.009205775335431099,7.8,0.013079350950590695
2.67,-0.00848571676760912,7.8,0.013079350950590695
4.65,-0.019874893128871918,7.8,0.013079350950590695
7.85,0.027757668867707253,7.8,0.013079350950590695
8.23,0.008814368396997452,7.8,0.013079350950590695
7.85,0.026745593175292015,7.8,0.013079350950590695
19.3,-0.12592674791812897,7.8,0.013079350950590695
1.803,-0.008810492232441902,7.8,0.013079350950590695
4.43,-0.018129151314496994,7.8,0.013079350950590695
2.67,-0.006037779152393341,7.8,0.013079350950590695
2.678,-0.020171208307147026,7.8,0.013079350950590695
19.3,-0.11596588790416718,7.8,0.013079350950590695
2.7,-0.013229284435510635,7.8,0.013079350950590695
2.67,-0.01613442413508892,7.8,0.013079350950590695
6.471,-0.03843904659152031,7.8,0.013079350950590695
4.65,-0.03865480422973633,7.8,0.013079350950590695
8.19,0.009793467819690704,7.8,0.013079350950590695
4.65,-0.023593470454216003,7.8,0.013079350950590695
1.81,-0.02127249352633953,7.8,0.013079350950590695
8.0,0.010736491531133652,7.8,0.013079350950590695
8.0,0.02307092770934105,7.8,0.013079350950590695
8.93,-0.1298254281282425,7.8,0.013079350950590695
4.65,-0.011989913880825043,7.8,0.013079350950590695
8.0,0.018636077642440796,7.8,0.013079350950590695
8.0,0.006717057898640633,7.83,0.013380906915109307
2.67,-0.008792109787464142,7.83,0.013380906915109307
2.67,-0.0002656164579093456,7.83,0.013380906915109307
4.43,0.005113052204251289,7.83,0.013380906915109307
1.803,-0.004139193799346685,7.83,0.013380906915109307
7.8,-0.028275402262806892,7.83,0.013380906915109307
19.3,-0.14272023737430573,7.83,0.013380906915109307
4.43,0.0017371214926242828,7.83,0.013380906915109307
2.692896,-0.012868249788880348,7.83,0.013380906915109307
7.83,0.02515585720539093,7.83,0.013380906915109307
2.81,-0.009033347479999065,7.83,0.013380906915109307
8.74,0.0030640587210655212,7.83,0.013380906915109307
8.78,0.03702228143811226,7.83,0.013380906915109307
4.43,-0.0024711275473237038,7.83,0.013380906915109307
2.67,0.0048200879245996475,7.83,0.013380906915109307
8.44,0.021610252559185028,7.85,0.013580728396385182
2.81,-0.013560221530497074,7.85,0.013580728396385182
2.7,-0.0016580354422330856,7.85,0.013580728396385182
19.3,-0.13958770036697388,7.85,0.013580728396385182
4.43,0.020192617550492287,7.85,0.013580728396385182
4.65,0.02450656145811081,7.85,0.013580728396385182
2.67,-0.004622722044587135,7.85,0.013580728396385182
4.43,-0.013914952985942364,7.85,0.013580728396385182
8.0,0.013721106573939323,7.85,0.013580728396385182
8.23,0.024287372827529907,7.85,0.013580728396385182
2.78,-0.01112736202776432,7.85,0.013580728396385182
19.3,-0.1411655992269516,7.85,0.013580728396385182
4.43,-0.01941927894949913,7.85,0.013580728396385182
2.642761,0.00902171153575182,7.85,0.013580728396385182
8.78,0.03675086796283722,7.85,0.013580728396385182
8.05,0.017667662352323532,7.85,0.013580728396385182
8.62,0.020002854987978935,7.85,0.013580728396385182
4.43,0.01355441752821207,7.85,0.013580728396385182
2.685755,0.0032620104029774666,7.85,0.013580728396385182
8.23,0.025589533150196075,7.85,0.013580728396385182
19.3,-0.1195654422044754,7.85,0.013580728396385182
8.19,0.023327838629484177,7.85,0.013580728396385182
4.43,-0.01883539929986,7.85,0.013580728396385182
2.7,0.010897808708250523,7.85,0.013580728396385182
8.93,-0.11318347603082657,7.85,0.013580728396385182
4.43,-0.00045717088505625725,7.85,0.013580728396385182
8.0,0.01958400011062622,7.85,0.013580728396385182
8.9,0.01102038286626339,7.85,0.013580728396385182
8.93,-0.12267506122589111,7.85,0.013580728396385182
4.43,-0.011705379001796246,7.85,0.013580728396385182
8.9,0.018637843430042267,7.85,0.013580728396385182
2.642761,-0.007219410967081785,7.85,0.013580728396385182
1.8,-0.028419381007552147,7.87,0.013779643060437559
7.872,0.010935526341199875,7.87,0.013779643060437559
5.66,0.0003787917084991932,7.872,0.013799486561001807
7.85,0.00949210673570633,7.872,0.013799486561001807
8.9,0.018529530614614487,7.872,0.013799486561001807
8.62,0.01446148008108139,7.872,0.013799486561001807
8.0,0.009951001033186913,7.872,0.013799486561001807
2.67,0.01172022894024849,7.872,0.013799486561001807
6.471,-0.02879561297595501,7.872,0.013799486561001807
8.62,0.033811043947935104,7.872,0.013799486561001807
7.83,0.022031055763363838,7.872,0.013799486561001807
7.8,0.0048758480697870255,7.872,0.013799486561001807
8.62,0.0035324878990650177,8.0,0.015053429934892396
7.8,5.9674493968486786e-05,8.0,0.015053429934892396
8.23,0.01977180689573288,8.0,0.015053429934892396
8.23,0.009350690990686417,8.0,0.015053429934892396
1.81,-0.018269792199134827,8.0,0.015053429934892396
2.698224,0.010986549779772758,8.0,0.015053429934892396
2.81,-0.015826523303985596,8.0,0.015053429934892396
2.678,-0.01517785806208849,8.0,0.015053429934892396
7.8,-0.021036380901932716,8.0,0.015053429934892396
8.44,0.022907372564077377,8.0,0.015053429934892396
8.0,0.01672193594276905,8.0,0.015053429934892396
8.93,-0.11244459450244904,8.0,0.015053429934892396
2.66,0.01709473319351673,8.0,0.015053429934892396
8.0,0.016154805198311806,8.0,0.015053429934892396
2.67,0.009741640649735928,8.0,0.015053429934892396
7.85,0.01520281657576561,8.0,0.015053429934892396
4.65,-0.006759178824722767,8.0,0.015053429934892396
4.43,-0.012294674292206764,8.0,0.015053429934892396
2.67,0.010243539698421955,8.0,0.015053429934892396
8.0,0.027995958924293518,8.0,0.015053429934892396
8.05,0.017191017046570778,8.0,0.015053429934892396
2.67,0.023323390632867813,8.0,0.015053429934892396
8.78,0.018263034522533417,8.0,0.015053429934892396
2.76,0.004390952177345753,8.0,0.015053429934892396
8.9,0.025579756125807762,8.0,0.015053429934892396
8.0,0.032390423119068146,8.0,0.015053429934892396
2.66,0.010477282106876373,8.0,0.015053429934892396
8.44,0.025665877386927605,8.0,0.015053429934892396
8.0,0.013319967314600945,8.0,0.015053429934892396
8.23,0.030086999759078026,8.0,0.015053429934892396
6.471,-0.0014035250060260296,8.0,0.015053429934892396
2.66,-0.0012080485466867685,8.0,0.015053429934892396
8.74,0.029954800382256508,8.0,0.015053429934892396
4.43,-0.012288320809602737,8.0,0.015053429934892396
8.44,0.019930729642510414,8.0,0.015053429934892396
2.696448,0.009176242165267467,8.0,0.015053429934892396
4.43,0.010988166555762291,8.0,0.015053429934892396
8.9,0.012360244989395142,8.0,0.015053429934892396
8.0,0.022899024188518524,8.0,0.015053429934892396
8.93,-0.12361107021570206,8.0,0.015053429934892396
2.698224,-0.008166495710611343,8.0,0.015053429934892396
8.0,0.013528598472476006,8.0,0.015053429934892396
7.85,0.02804665081202984,8.0,0.015053429934892396
8.19,0.01336100697517395,8.0,0.015053429934892396
8.05,0.02546503394842148,8.0,0.015053429934892396
19.3,-0.13408532738685608,8.0,0.015053429934892396
8.78,0.006464933976531029,8.0,0.015053429934892396
7.8,-0.019828200340270996,8.0,0.015053429934892396
8.0,0.02463681623339653,8.0,0.015053429934892396
7.8,-0.026816612109541893,8.0,0.015053429934892396
1.84,-0.0051852744072675705,8.0,0.015053429934892396
2.81,-0.00981325563043356,8.0,0.015053429934892396
8.44,0.02300415374338627,8.0,0.015053429934892396
7.872,0.009566698223352432,8.0,0.015053429934892396
8.44,0.03239808976650238,8.0,0.015053429934892396
8.9,0.01925474777817726,8.0,0.015053429934892396
8.9,0.023000506684184074,8.0,0.015053429934892396
2.81,-0.00735507532954216,8.0,0.015053429934892396
4.43,-0.011588002555072308,8.0,0.015053429934892396
19.3,-0.1318282186985016,8.0,0.015053429934892396
2.67,0.005379718728363514,8.0,0.015053429934892396
8.0,0.05112483352422714,8.0,0.015053429934892396
8.62,0.02022315375506878,8.0,0.015053429934892396
8.19,0.018432741984725,8.0,0.015053429934892396
1.84,-0.014850693754851818,8.0,0.015053429934892396
4.65,-0.025416690856218338,8.0,0.015053429934892396
8.0,0.021424856036901474,8.0,0.015053429934892396
8.44,0.020774174481630325,8.0,0.015053429934892396
4.43,0.015407691709697247,8.0,0.015053429934892396
8.05,0.013569874688982964,8.0,0.015053429934892396
8.78,0.025209937244653702,8.0,0.015053429934892396
4.65,0.03406607359647751,8.0,0.015053429934892396
19.3,-0.15493722259998322,8.0,0.015053429934892396
8.19,0.014978647232055664,8.0,0.015053429934892396
7.8,-0.029964391142129898,8.0,0.015053429934892396
2.66,0.008642478846013546,8.0,0.015053429934892396
1.8,0.011338133364915848,8.0,0.015053429934892396
8.0,0.020041052252054214,8.0,0.015053429934892396
8.44,0.017497466877102852,8.0,0.015053429934892396
19.3,-0.15615026652812958,8.0,0.015053429934892396
7.8,-0.02545100450515747,8.0,0.015053429934892396
8.9,0.027157241478562355,8.0,0.015053429934892396
2.7,-0.009030072949826717,8.0,0.015053429934892396
1.84,-0.016723226755857468,8.0,0.015053429934892396
8.62,0.01495001744478941,8.0,0.015053429934892396
4.43,-0.011400322429835796,8.0,0.015053429934892396
8.93,-0.12960006296634674,8.0,0.015053429934892396
4.43,0.016316112130880356,8.0,0.015053429934892396
19.3,-0.12993548810482025,8.0,0.015053429934892396
1.81,0.0035961931571364403,8.0,0.015053429934892396
5.66,-0.016227038577198982,8.0,0.015053429934892396
8.44,0.02457418665289879,8.0,0.015053429934892396
8.0,0.016403544694185257,8.0,0.015053429934892396
1.803,0.0033217091113328934,8.0,0.015053429934892396
2.7,-0.007399216294288635,8.0,0.015053429934892396
8.0,0.024386467412114143,8.0,0.015053429934892396
1.84,-0.008351525291800499,8.0,0.015053429934892396
4.43,-0.02474374696612358,8.0,0.015053429934892396
8.62,0.015418149530887604,8.0,0.015053429934892396
2.7,-0.014149782247841358,8.0,0.015053429934892396
4.43,-0.019157519564032555,8.0,0.015053429934892396
2.67,-0.007042138371616602,8.0,0.015053429934892396
1.81,0.017522428184747696,8.0,0.015053429934892396
4.43,-0.012393231503665447,8.0,0.015053429934892396
2.67,0.00852266512811184,8.0,0.015053429934892396
8.0,0.023434534668922424,8.0,0.015053429934892396
8.78,0.03826986998319626,8.0,0.015053429934892396
4.43,0.003538000863045454,8.0,0.015053429934892396
8.0,0.011144021525979042,8.0,0.015053429934892396
8.23,0.009911281988024712,8.0,0.015053429934892396
2.67,-0.006310714408755302,8.0,0.015053429934892396
4.43,-0.017306536436080933,8.0,0.015053429934892396
8.9,0.01246238499879837,8.0,0.015053429934892396
1.8,-0.02775239571928978,8.0,0.015053429934892396
2.692896,-0.0007003019563853741,8.0,0.015053429934892396
8.0,0.006079232320189476,8.0,0.015053429934892396
8.23,0.01612212136387825,8.0,0.015053429934892396
2.66,-0.011302623897790909,8.0,0.015053429934892396
8.93,-0.14325319230556488,8.0,0.015053429934892396
8.44,0.020022200420498848,8.0,0.015053429934892396
8.0,0.023062409833073616,8.0,0.015053429934892396
8.0,0.022086262702941895,8.0,0.015053429934892396
8.0,0.018101412802934647,8.0,0.015053429934892396
2.78,-0.01436325442045927,8.0,0.015053429934892396
7.85,0.02400514855980873,8.0,0.015053429934892396
4.65,-0.011659303680062294,8.0,0.015053429934892396
8.44,0.011499838903546333,8.0,0.015053429934892396
8.0,0.023621615022420883,8.0,0.015053429934892396
5.66,-0.003055522684007883,8.0,0.015053429934892396
4.43,-0.017422329634428024,8.0,0.015053429934892396
7.83,0.02707003988325596,8.0,0.015053429934892396
8.93,-0.13781702518463135,8.0,0.015053429934892396
8.93,-0.1542046070098877,8.0,0.015053429934892396
8.0,0.030836962163448334,8.0,0.015053429934892396
1.81,-0.021876472979784012,8.0,0.015053429934892396
8.19,0.010893270373344421,8.0,0.015053429934892396
1.81,0.009849464520812035,8.0,0.015053429934892396
1.84,-0.0056552039459347725,8.0,0.015053429934892396
4.43,-0.02132474072277546,8.0,0.015053429934892396
2.67,-0.012129206210374832,8.0,0.015053429934892396
8.05,0.0279530081897974,8.0,0.015053429934892396
2.696448,0.005601399578154087,8.0,0.015053429934892396
4.43,-0.002447720617055893,8.0,0.015053429934892396
8.78,0.00963115505874157,8.0,0.015053429934892396
8.0,0.020561583340168,8.0,0.015053429934892396
6.471,-0.011204130947589874,8.0,0.015053429934892396
7.83,0.018446283414959908,8.0,0.015053429934892396
4.43,-0.01751152239739895,8.0,0.015053429934892396
1.803,-0.00561705743893981,8.0,0.015053429934892396
8.74,0.04044449329376221,8.0,0.015053429934892396
7.8,-0.02536868117749691,8.0,0.015053429934892396
7.8,-0.005201454274356365,8.0,0.015053429934892396
8.0,0.03465462476015091,8.0,0.015053429934892396
8.93,-0.11434756219387054,8.0,0.015053429934892396
19.3,-0.14493505656719208,8.0,0.015053429934892396
8.0,0.02016260474920273,8.0,0.015053429934892396
4.43,-0.01743507757782936,8.0,0.015053429934892396
8.44,0.009764881804585457,8.0,0.015053429934892396
8.0,0.013717146590352058,8.0,0.015053429934892396
8.0,0.02679239585995674,8.0,0.015053429934892396
8.23,0.017242003232240677,8.0,0.015053429934892396
8.93,-0.12424182891845703,8.0,0.015053429934892396
8.9,0.021191507577896118,8.0,0.015053429934892396
8.93,-0.15362083911895752,8.0,0.015053429934892396
8.0,0.021486498415470123,8.0,0.015053429934892396
2.81,-0.010171310044825077,8.0,0.015053429934892396
2.67,-0.0035841120406985283,8.0,0.015053429934892396
8.0,0.017589259892702103,8.0,0.015053429934892396
8.23,0.014470703899860382,8.0,0.015053429934892396
8.9,0.017450083047151566,8.0,0.015053429934892396
6.471,-0.021978935226798058,8.0,0.015053429934892396
8.9,0.02452258951961994,8.0,0.015053429934892396
4.43,-0.010864386335015297,8.0,0.015053429934892396
8.93,-0.1401379108428955,8.0,0.015053429934892396
4.43,-0.01032528467476368,8.0,0.015053429934892396
4.43,-0.02008734829723835,8.0,0.015053429934892396
8.93,-0.1230124905705452,8.0,0.015053429934892396
1.84,-0.006432594731450081,8.0,0.015053429934892396
4.43,-0.02016015537083149,8.0,0.015053429934892396
8.44,0.022532738745212555,8.0,0.015053429934892396
4.43,-0.014990824274718761,8.0,0.015053429934892396
8.0,0.014789396896958351,8.0,0.015053429934892396
1.81,0.007521938998252153,8.0,0.015053429934892396
8.9,0.01643526926636696,8.0,0.015053429934892396
1.84,0.009335711598396301,8.0,0.015053429934892396
2.67,-0.008963665924966335,8.0,0.015053429934892396
4.43,-0.01950802467763424,8.0,0.015053429934892396
2.642761,-0.0044968631118535995,8.0,0.015053429934892396
8.9,0.017778322100639343,8.0,0.015053429934892396
1.803,-0.007386934943497181,8.0,0.015053429934892396
4.43,-0.0032984334975481033,8.0,0.015053429934892396
8.23,0.02751472033560276,8.0,0.015053429934892396
8.0,0.030282462015748024,8.0,0.015053429934892396
8.93,-0.11239580810070038,8.0,0.015053429934892396
4.43,0.0008999090641736984,8.0,0.015053429934892396
