thermal conductivity (W/mK),shap,lowess thermal conductivity (W/mK),lowess shap
121.0,-0.052097491919994354,17.9,0.024166327225240366
11.6,0.06494680047035217,17.9,0.024166327225240366
70.4,-0.011198303662240505,17.9,0.024166327225240366
21.4,0.007558098528534174,17.9,0.024166327225240366
146.0,-0.07599378377199173,17.9,0.024166327225240366
320.0,-0.06666870415210724,17.9,0.024166327225240366
42.5,-0.00033326540142297745,17.9,0.024166327225240366
51.3,-0.016131691634655,17.9,0.024166327225240366
21.4,0.0069373189471662045,17.9,0.024166327225240366
42.5,-0.014454655349254608,17.9,0.024166327225240366
385.0,-0.11364416778087616,17.9,0.024166327225240366
320.0,-0.07898736000061035,17.9,0.024166327225240366
11.4,0.04202120751142502,17.9,0.024166327225240366
151.0,-0.06731639802455902,17.9,0.024166327225240366
170.0,-0.09192681312561035,17.9,0.024166327225240366
21.4,-0.00497704092413187,17.9,0.024166327225240366
121.0,-0.03304542973637581,17.9,0.024166327225240366
6.7,0.04275597259402275,17.9,0.024166327225240366
11.4,0.026644259691238403,17.9,0.024166327225240366
320.0,-0.07163655757904053,17.9,0.024166327225240366
130.0,-0.06458419561386108,17.9,0.024166327225240366
6.7,0.052570901811122894,19.6648,0.021648664086398726
21.4,0.007882615551352501,19.6648,0.021648664086398726
167.0,-0.0922439843416214,19.6648,0.021648664086398726
146.0,-0.042680397629737854,19.6648,0.021648664086398726
11.4,0.026868266984820366,19.6648,0.021648664086398726
6.7,0.09256463497877121,19.6648,0.021648664086398726
21.4,0.008707039058208466,19.6648,0.021648664086398726
42.5,-0.018645068630576134,19.6648,0.021648664086398726
11.6,0.04240051284432411,19.6648,0.021648664086398726
29.62,0.0033977567218244076,19.6648,0.021648664086398726
52.0,-0.0035913758911192417,21.4,0.019205790182281277
6.7,0.07933501899242401,21.4,0.019205790182281277
6.7,0.04370510205626488,21.4,0.019205790182281277
6.7,0.052729371935129166,21.4,0.019205790182281277
42.5,-0.004417354706674814,21.4,0.019205790182281277
170.0,-0.07401223480701447,21.4,0.019205790182281277
146.0,-0.09073927998542786,21.4,0.019205790182281277
385.0,-0.0897214412689209,21.4,0.019205790182281277
29.62,-0.008220212534070015,21.4,0.019205790182281277
320.0,-0.07645714282989502,21.4,0.019205790182281277
51.3,0.013700393959879875,21.4,0.019205790182281277
21.4,-0.012451963499188423,21.4,0.019205790182281277
130.0,-0.07198987901210785,21.4,0.019205790182281277
5.3,0.013606427237391472,21.4,0.019205790182281277
6.7,0.030208658427000046,21.4,0.019205790182281277
11.4,0.026593893766403198,21.4,0.019205790182281277
6.7,0.030858078971505165,21.4,0.019205790182281277
9.8,0.040461231023073196,21.4,0.019205790182281277
6.7,0.033844251185655594,21.4,0.019205790182281277
170.0,-0.09108404070138931,21.4,0.019205790182281277
29.62,0.002754916436970234,21.4,0.019205790182281277
21.4,-0.006162954494357109,21.4,0.019205790182281277
51.3,-0.014958792366087437,21.4,0.019205790182281277
70.4,-0.033194806426763535,21.4,0.019205790182281277
51.3,-0.00421331450343132,21.4,0.019205790182281277
6.7,0.024535322561860085,21.4,0.019205790182281277
11.4,0.06110924482345581,21.4,0.019205790182281277
167.0,-0.07836523652076721,21.4,0.019205790182281277
21.4,0.0008606109768152237,21.4,0.019205790182281277
385.0,-0.09193728119134903,21.4,0.019205790182281277
9.8,0.04076964408159256,21.4,0.019205790182281277
120.0,-0.030629735440015793,21.4,0.019205790182281277
117.0,-0.08513183146715164,21.4,0.019205790182281277
7.7,0.021230848506093025,21.4,0.019205790182281277
6.7,0.0726037248969078,21.4,0.019205790182281277
170.0,-0.11651600152254105,21.4,0.019205790182281277
385.0,-0.08167741447687149,21.4,0.019205790182281277
146.0,-0.07794303447008133,21.4,0.019205790182281277
204.960688,-0.07388395071029663,21.4,0.019205790182281277
21.4,-0.02767004631459713,21.4,0.019205790182281277
9.8,0.05105649679899216,21.4,0.019205790182281277
50.0,-0.01953219436109066,21.4,0.019205790182281277
6.7,0.07346660643815994,21.4,0.019205790182281277
385.0,-0.11177793145179749,21.4,0.019205790182281277
6.7,0.06558896601200104,21.4,0.019205790182281277
21.4,0.006523778662085533,21.4,0.019205790182281277
24.9,0.01439769845455885,21.4,0.019205790182281277
385.0,-0.11130757629871368,21.4,0.019205790182281277
9.8,0.03994712233543396,21.4,0.019205790182281277
6.7,0.03517020866274834,21.4,0.019205790182281277
21.4,0.007934043183922768,21.4,0.019205790182281277
51.3,0.005468800663948059,21.4,0.019205790182281277
21.4,0.0022241389378905296,21.4,0.019205790182281277
146.0,-0.04942820966243744,21.4,0.019205790182281277
29.62,0.0036161192692816257,21.4,0.019205790182281277
51.3,-0.014317580498754978,21.4,0.019205790182281277
146.0,-0.08200943470001221,21.4,0.019205790182281277
117.0,-0.06682321429252625,21.4,0.019205790182281277
11.4,0.07113367319107056,21.4,0.019205790182281277
130.0,-0.06334935873746872,21.4,0.019205790182281277
146.0,-0.04182012379169464,21.4,0.019205790182281277
11.4,0.04018907621502876,21.4,0.019205790182281277
17.9,0.01986560970544815,21.4,0.019205790182281277
130.0,-0.06583526730537415,21.4,0.019205790182281277
42.5,-0.010719218291342258,21.4,0.019205790182281277
11.6,0.039702415466308594,21.4,0.019205790182281277
170.0,-0.08570627868175507,21.4,0.019205790182281277
121.0,-0.042479008436203,21.4,0.019205790182281277
29.62,-0.04325290024280548,21.4,0.019205790182281277
11.6,0.03345523029565811,21.4,0.019205790182281277
6.7,0.051206354051828384,21.4,0.019205790182281277
9.4,0.052853863686323166,21.4,0.019205790182281277
236.0,-0.0659790188074112,21.4,0.019205790182281277
385.0,-0.0816035345196724,21.4,0.019205790182281277
385.0,-0.0850188210606575,21.4,0.019205790182281277
7.2,0.05853249877691269,21.4,0.019205790182281277
21.4,0.006652279756963253,21.4,0.019205790182281277
70.4,-0.027866926044225693,21.4,0.019205790182281277
167.0,-0.08186884969472885,21.4,0.019205790182281277
51.3,-0.02667144499719143,21.4,0.019205790182281277
70.0,0.012610639445483685,21.4,0.019205790182281277
6.7,0.051102012395858765,21.4,0.019205790182281277
11.6,0.035391706973314285,21.4,0.019205790182281277
11.4,0.05103324353694916,21.4,0.019205790182281277
130.0,-0.06273014098405838,21.4,0.019205790182281277
21.4,-0.019644325599074364,21.4,0.019205790182281277
6.7,0.041112229228019714,21.4,0.019205790182281277
21.4,0.007146691903471947,21.4,0.019205790182281277
11.6,0.04178624227643013,21.4,0.019205790182281277
21.4,0.01367188710719347,21.4,0.019205790182281277
150.0,-0.05430613458156586,21.4,0.019205790182281277
70.0,-0.030318070203065872,21.4,0.019205790182281277
9.4,0.02417425625026226,21.4,0.019205790182281277
146.0,-0.07826550304889679,21.4,0.019205790182281277
150.0,-0.083934485912323,21.4,0.019205790182281277
21.4,0.013591483235359192,21.4,0.019205790182281277
151.0,-0.07321453839540482,21.4,0.019205790182281277
21.4,-0.024602271616458893,21.4,0.019205790182281277
9.8,0.048541683703660965,21.4,0.019205790182281277
52.0,-0.012481257319450378,21.4,0.019205790182281277
6.7,0.05729462206363678,21.4,0.019205790182281277
170.0,-0.06623061746358871,21.4,0.019205790182281277
19.6648,-0.01249575987458229,21.4,0.019205790182281277
51.3,-0.02142978645861149,21.4,0.019205790182281277
6.7,0.011292167007923126,21.4,0.019205790182281277
76.2,-0.031804852187633514,21.4,0.019205790182281277
21.4,-0.005433169659227133,21.4,0.019205790182281277
17.9,0.04264739155769348,21.4,0.019205790182281277
6.7,0.06327760964632034,21.4,0.019205790182281277
52.0,-0.019679464399814606,21.4,0.019205790182281277
11.4,0.07860459387302399,21.4,0.019205790182281277
320.0,-0.07225876301527023,21.4,0.019205790182281277
21.4,0.007824373431503773,21.4,0.019205790182281277
167.0,-0.07367011904716492,21.4,0.019205790182281277
216.434305,-0.0844520777463913,21.4,0.019205790182281277
21.4,0.016219524666666985,21.4,0.019205790182281277
9.8,0.04732906073331833,21.4,0.019205790182281277
9.4,0.04403842240571976,21.4,0.019205790182281277
29.62,-0.02690362185239792,21.4,0.019205790182281277
9.8,0.04920902103185654,21.4,0.019205790182281277
11.4,0.03571304678916931,21.4,0.019205790182281277
21.4,-0.00456953002139926,21.4,0.019205790182281277
21.4,-0.0054481178522109985,21.4,0.019205790182281277
6.7,0.031212300062179565,21.4,0.019205790182281277
9.8,0.04164399579167366,21.4,0.019205790182281277
42.5,-0.011295130476355553,21.4,0.019205790182281277
9.8,0.051088597625494,21.4,0.019205790182281277
9.8,0.06661748886108398,21.4,0.019205790182281277
125.0,-0.057057902216911316,21.4,0.019205790182281277
9.8,0.07952100038528442,21.4,0.019205790182281277
160.0,-0.061243534088134766,21.4,0.019205790182281277
21.4,0.010810600593686104,21.4,0.019205790182281277
385.0,-0.11971776187419891,21.4,0.019205790182281277
21.4,-0.016705837100744247,21.4,0.019205790182281277
52.0,0.0035905155818909407,21.4,0.019205790182281277
151.0,-0.0586237832903862,21.4,0.019205790182281277
11.4,0.02652578242123127,21.4,0.019205790182281277
11.6,0.06071959808468819,21.4,0.019205790182281277
9.8,0.04820888489484787,21.4,0.019205790182281277
146.0,-0.06342466175556183,21.4,0.019205790182281277
146.0,-0.052471283823251724,21.4,0.019205790182281277
204.960688,-0.05240258574485779,21.4,0.019205790182281277
6.7,0.045592956244945526,21.4,0.019205790182281277
21.4,-0.0016670548357069492,21.4,0.019205790182281277
21.4,0.0066038258373737335,21.4,0.019205790182281277
9.8,0.04924063757061958,21.4,0.019205790182281277
6.7,0.05966024100780487,21.4,0.019205790182281277
6.7,0.02188650146126747,21.4,0.019205790182281277
11.4,0.04257803410291672,21.4,0.019205790182281277
11.6,0.036882184445858,21.4,0.019205790182281277
21.4,0.002710562665015459,21.4,0.019205790182281277
146.0,-0.042066335678100586,21.4,0.019205790182281277
70.4,-0.019373036921024323,21.4,0.019205790182281277
72.7,-0.01887131854891777,21.4,0.019205790182281277
120.0,-0.048745233565568924,21.4,0.019205790182281277
35.73,-0.02938820794224739,21.4,0.019205790182281277
21.4,-0.01438913308084011,21.4,0.019205790182281277
7.2,0.03242524340748787,21.4,0.019205790182281277
11.6,0.042252641171216965,21.4,0.019205790182281277
385.0,-0.07477027177810669,21.4,0.019205790182281277
320.0,-0.07671593129634857,21.4,0.019205790182281277
6.7,0.04113512858748436,21.4,0.019205790182281277
21.4,-0.010811686515808105,21.4,0.019205790182281277
21.4,0.00033718720078468323,21.4,0.019205790182281277
236.0,-0.06661304831504822,21.4,0.019205790182281277
42.5,-0.01182200200855732,21.4,0.019205790182281277
21.4,-0.0046639698557555676,21.4,0.019205790182281277
6.7,0.06961756199598312,21.4,0.019205790182281277
5.3,0.03499317914247513,21.4,0.019205790182281277
7.2,0.044991664588451385,21.4,0.019205790182281277
117.0,-0.03429152071475983,21.4,0.019205790182281277
65.2,-0.020466402173042297,21.4,0.019205790182281277
385.0,-0.07883171737194061,21.4,0.019205790182281277
50.0,-0.0005357591435313225,21.4,0.019205790182281277
146.0,-0.06929956376552582,21.4,0.019205790182281277
6.7,0.030003240332007408,21.4,0.019205790182281277
146.0,-0.08637778460979462,21.4,0.019205790182281277
6.7,0.056234341114759445,21.4,0.019205790182281277
21.4,-0.0230852197855711,21.4,0.019205790182281277
50.0,-0.015288440510630608,21.4,0.019205790182281277
6.7,0.06057741492986679,21.4,0.019205790182281277
9.4,0.04214445874094963,21.4,0.019205790182281277
385.0,-0.09163504093885422,21.4,0.019205790182281277
42.5,0.0004784427583217621,21.4,0.019205790182281277
146.0,-0.07533212751150131,21.4,0.019205790182281277
5.3,0.013808617368340492,21.4,0.019205790182281277
52.0,-0.0016854209825396538,21.4,0.019205790182281277
11.6,0.03851400688290596,21.4,0.019205790182281277
52.0,-0.0031896554864943027,21.4,0.019205790182281277
170.0,-0.07703255861997604,21.4,0.019205790182281277
120.0,-0.04675081744790077,21.4,0.019205790182281277
6.7,0.02198563516139984,21.4,0.019205790182281277
146.0,-0.08627043664455414,21.4,0.019205790182281277
125.0,-0.1016407459974289,21.4,0.019205790182281277
170.0,-0.06780263781547546,21.4,0.019205790182281277
236.0,-0.06366132199764252,21.4,0.019205790182281277
146.0,-0.08470404148101807,21.4,0.019205790182281277
29.62,-0.032175157219171524,21.4,0.019205790182281277
5.3,0.014088856056332588,21.4,0.019205790182281277
11.4,0.04028230160474777,21.4,0.019205790182281277
5.3,0.01996110938489437,21.4,0.019205790182281277
72.7,-0.07052809000015259,21.4,0.019205790182281277
21.4,-0.0136296097189188,21.4,0.019205790182281277
21.4,8.920161053538322e-05,21.4,0.019205790182281277
385.0,-0.07722434401512146,21.4,0.019205790182281277
5.3,0.032033771276474,21.4,0.019205790182281277
21.4,-0.0009973342530429363,21.4,0.019205790182281277
21.4,-0.007000726647675037,21.4,0.019205790182281277
146.0,-0.07956795394420624,21.4,0.019205790182281277
146.0,-0.07311300188302994,21.4,0.019205790182281277
6.7,0.07344424724578857,21.4,0.019205790182281277
120.0,-0.04709143936634064,21.4,0.019205790182281277
42.5,-0.0234130397439003,21.4,0.019205790182281277
170.0,-0.08676610141992569,21.4,0.019205790182281277
6.7,0.06997829675674438,21.4,0.019205790182281277
219.099056,-0.08726333826780319,21.4,0.019205790182281277
13.8,0.04140482470393181,21.4,0.019205790182281277
130.0,-0.06445640325546265,21.4,0.019205790182281277
19.6648,-0.022480376064777374,21.4,0.019205790182281277
50.0,0.021448997780680656,21.4,0.019205790182281277
6.7,0.06942354142665863,21.4,0.019205790182281277
146.0,-0.06797650456428528,21.4,0.019205790182281277
9.8,0.052024438977241516,21.4,0.019205790182281277
130.0,-0.06344550102949142,21.4,0.019205790182281277
236.0,-0.055663686245679855,21.4,0.019205790182281277
170.0,-0.07428933680057526,21.4,0.019205790182281277
6.7,0.09885469824075699,21.4,0.019205790182281277
5.3,0.06546498090028763,21.4,0.019205790182281277
146.0,-0.07253426313400269,24.9,0.014357746580863018
6.7,0.02661268599331379,24.9,0.014357746580863018
21.4,-0.005856528878211975,24.9,0.014357746580863018
11.6,0.05249028652906418,24.9,0.014357746580863018
151.0,-0.07256661355495453,29.62,0.007990285806979828
170.0,-0.07592353969812393,29.62,0.007990285806979828
6.7,0.04421469569206238,29.62,0.007990285806979828
200.390571,-0.06437347829341888,29.62,0.007990285806979828
50.0,0.02613738551735878,29.62,0.007990285806979828
15.8,0.0432015061378479,29.62,0.007990285806979828
9.4,0.05628235265612602,29.62,0.007990285806979828
6.7,0.0831037163734436,29.62,0.007990285806979828
216.434305,-0.05091848224401474,29.62,0.007990285806979828
11.6,0.058456212282180786,29.62,0.007990285806979828
170.0,-0.06345434486865997,29.62,0.007990285806979828
11.4,0.04775622487068176,29.62,0.007990285806979828
96.0,-0.08319490402936935,29.62,0.007990285806979828
6.7,0.027095947414636612,29.62,0.007990285806979828
167.0,-0.06340514868497849,29.62,0.007990285806979828
385.0,-0.07725308835506439,29.62,0.007990285806979828
6.7,0.06783518195152283,29.62,0.007990285806979828
21.4,0.0007468154653906822,29.62,0.007990285806979828
320.0,-0.09173865616321564,29.62,0.007990285806979828
385.0,-0.08227723836898804,29.62,0.007990285806979828
6.7,0.041992515325546265,29.62,0.007990285806979828
320.0,-0.06712599098682404,29.62,0.007990285806979828
200.390571,-0.08970670402050018,29.62,0.007990285806979828
70.0,-0.03250936418771744,29.62,0.007990285806979828
65.2,-0.019983753561973572,29.62,0.007990285806979828
96.0,-0.0787428542971611,29.62,0.007990285806979828
7.2,0.05467870086431503,29.62,0.007990285806979828
52.0,-0.018214624375104904,35.73,0.00021726673986747518
320.0,-0.0721404030919075,35.73,0.00021726673986747518
9.4,0.04263042286038399,35.73,0.00021726673986747518
21.4,-0.030355889350175858,35.73,0.00021726673986747518
146.0,-0.046477705240249634,35.73,0.00021726673986747518
29.62,-0.031433574855327606,35.73,0.00021726673986747518
9.4,0.07238782197237015,35.73,0.00021726673986747518
13.8,0.040002427995204926,35.73,0.00021726673986747518
17.9,0.04223022982478142,42.5,-0.00545554094784805
9.4,0.01979740895330906,42.5,-0.00545554094784805
42.5,-0.002022706437855959,42.5,-0.00545554094784805
11.6,0.04125174134969711,42.5,-0.00545554094784805
11.6,0.019168328493833542,42.5,-0.00545554094784805
72.7,-0.056595563888549805,42.5,-0.00545554094784805
221.087264,-0.028359849005937576,42.5,-0.00545554094784805
130.0,-0.0714053213596344,42.5,-0.00545554094784805
125.0,-0.08050791919231415,42.5,-0.00545554094784805
42.5,-0.01907474920153618,42.5,-0.00545554094784805
9.8,0.051953189074993134,42.5,-0.00545554094784805
15.2,0.029630104079842567,42.5,-0.00545554094784805
385.0,-0.07361593097448349,42.5,-0.00545554094784805
117.0,-0.0401892364025116,42.5,-0.00545554094784805
21.4,-0.006369458511471748,42.5,-0.00545554094784805
146.0,-0.055074095726013184,42.5,-0.00545554094784805
52.0,-0.017075033858418465,42.5,-0.00545554094784805
5.3,0.03147974610328674,42.5,-0.00545554094784805
6.7,0.04678817465901375,42.5,-0.00545554094784805
146.0,-0.04862940311431885,42.5,-0.00545554094784805
21.4,0.002860375214368105,42.5,-0.00545554094784805
15.8,0.04454159736633301,42.5,-0.00545554094784805
160.0,-0.06730180978775024,42.5,-0.00545554094784805
146.0,-0.054654207080602646,42.5,-0.00545554094784805
50.0,-0.0022627199068665504,42.5,-0.00545554094784805
150.0,-0.05007852241396904,42.5,-0.00545554094784805
320.0,-0.06039532274007797,42.5,-0.00545554094784805
15.2,0.061854127794504166,42.5,-0.00545554094784805
121.0,-0.03301529586315155,42.5,-0.00545554094784805
9.8,0.043771594762802124,42.5,-0.00545554094784805
21.4,-0.017901552841067314,42.5,-0.00545554094784805
11.6,0.05631805211305618,42.5,-0.00545554094784805
29.62,0.01892167329788208,42.5,-0.00545554094784805
121.0,-0.055870331823825836,42.5,-0.00545554094784805
19.6648,-0.0005360860377550125,42.5,-0.00545554094784805
6.7,0.04796873405575752,42.5,-0.00545554094784805
9.8,0.047206319868564606,42.5,-0.00545554094784805
220.424528,-0.05516345426440239,42.5,-0.00545554094784805
6.7,0.08311058580875397,42.5,-0.00545554094784805
320.0,-0.08052147924900055,42.5,-0.00545554094784805
21.4,-0.0007475102320313454,42.5,-0.00545554094784805
385.0,-0.08071543276309967,42.5,-0.00545554094784805
221.087264,-0.06544259935617447,42.5,-0.00545554094784805
21.4,-0.007947919890284538,42.5,-0.00545554094784805
52.0,-0.003729931777343154,42.5,-0.00545554094784805
11.4,0.027307618409395218,42.5,-0.00545554094784805
15.8,0.049601294100284576,42.5,-0.00545554094784805
170.0,-0.07945437729358673,42.5,-0.00545554094784805
50.0,-0.01474855188280344,42.5,-0.00545554094784805
42.5,-0.01316564530134201,42.5,-0.00545554094784805
21.4,0.006798391230404377,42.5,-0.00545554094784805
35.73,-0.01744156889617443,42.5,-0.00545554094784805
51.3,-0.017684699967503548,42.5,-0.00545554094784805
130.0,-0.0619787871837616,50.0,-0.009374508270090422
9.8,0.052128154784440994,50.0,-0.009374508270090422
65.2,-0.02156362123787403,50.0,-0.009374508270090422
9.8,0.05556592717766762,50.0,-0.009374508270090422
320.0,-0.07224488258361816,50.0,-0.009374508270090422
320.0,-0.061305224895477295,50.0,-0.009374508270090422
130.0,-0.06008230894804001,50.0,-0.009374508270090422
6.7,0.047845132648944855,50.0,-0.009374508270090422
170.0,-0.06856275349855423,50.0,-0.009374508270090422
146.0,-0.07595385611057281,50.0,-0.009374508270090422
21.4,0.02683771215379238,50.0,-0.009374508270090422
9.4,0.058364950120449066,50.0,-0.009374508270090422
11.4,0.04448758810758591,50.0,-0.009374508270090422
51.3,-0.020698288455605507,50.0,-0.009374508270090422
5.3,0.004206344485282898,50.0,-0.009374508270090422
21.4,-0.0026560164988040924,50.0,-0.009374508270090422
9.8,0.052290286868810654,50.0,-0.009374508270090422
6.7,0.09248626232147217,50.0,-0.009374508270090422
15.8,0.037241674959659576,50.0,-0.009374508270090422
50.0,-0.0005077943205833435,50.0,-0.009374508270090422
5.3,0.07425818592309952,50.0,-0.009374508270090422
170.0,-0.09498132020235062,50.0,-0.009374508270090422
11.4,0.050726402550935745,50.0,-0.009374508270090422
17.9,0.01510247029364109,50.0,-0.009374508270090422
121.0,-0.04233095049858093,50.0,-0.009374508270090422
70.0,0.020427273586392403,50.0,-0.009374508270090422
21.4,-0.005995195358991623,50.0,-0.009374508270090422
9.8,0.0356920026242733,50.0,-0.009374508270090422
170.0,-0.08500310778617859,50.0,-0.009374508270090422
17.9,0.01939474232494831,50.0,-0.009374508270090422
320.0,-0.05580420792102814,50.0,-0.009374508270090422
236.0,-0.05819346010684967,50.0,-0.009374508270090422
51.3,-0.024379093199968338,50.0,-0.009374508270090422
9.4,0.03554805740714073,50.0,-0.009374508270090422
6.7,0.04152119159698486,50.0,-0.009374508270090422
385.0,-0.08042147010564804,50.0,-0.009374508270090422
6.7,0.07916782051324844,50.0,-0.009374508270090422
170.0,-0.07356716692447662,51.3,-0.01004526232980366
72.7,-0.019054792821407318,51.3,-0.01004526232980366
7.2,0.054041922092437744,51.3,-0.01004526232980366
9.8,0.046341679990291595,51.3,-0.01004526232980366
21.4,-0.003224391955882311,51.3,-0.01004526232980366
120.0,-0.03465057164430618,51.3,-0.01004526232980366
236.0,-0.06514263898134232,51.3,-0.01004526232980366
21.4,0.0022174790501594543,51.3,-0.01004526232980366
51.3,-0.015266365371644497,51.3,-0.01004526232980366
6.7,0.031680382788181305,51.3,-0.01004526232980366
9.4,0.041035138070583344,51.3,-0.01004526232980366
167.0,-0.07970330119132996,51.3,-0.01004526232980366
6.7,0.036170996725559235,51.3,-0.01004526232980366
146.0,-0.07568637281656265,51.3,-0.01004526232980366
72.7,-0.013880581595003605,51.3,-0.01004526232980366
6.7,0.04568774253129959,51.3,-0.01004526232980366
146.0,-0.05290544778108597,51.3,-0.01004526232980366
21.4,0.006242080591619015,51.3,-0.01004526232980366
50.0,0.016722310334444046,51.3,-0.01004526232980366
6.7,0.05954490602016449,51.3,-0.01004526232980366
21.4,-0.012647037394344807,51.3,-0.01004526232980366
11.6,0.02716682106256485,51.3,-0.01004526232980366
146.0,-0.07605228573083878,51.3,-0.01004526232980366
6.7,0.029765652492642403,51.3,-0.01004526232980366
320.0,-0.08799188584089279,51.3,-0.01004526232980366
70.0,-0.032600995153188705,51.3,-0.01004526232980366
219.099056,-0.0669471025466919,51.3,-0.01004526232980366
21.4,-0.008252075873315334,51.3,-0.01004526232980366
11.6,0.038631416857242584,51.3,-0.01004526232980366
121.0,-0.06143646687269211,51.3,-0.01004526232980366
385.0,-0.10329189896583557,51.3,-0.01004526232980366
9.8,0.04876658692955971,51.3,-0.01004526232980366
21.4,0.008738345466554165,51.3,-0.01004526232980366
21.4,0.003942444920539856,51.3,-0.01004526232980366
21.4,-0.005612120497971773,51.3,-0.01004526232980366
151.0,-0.08765730261802673,51.3,-0.01004526232980366
52.0,-0.017509732395410538,51.3,-0.01004526232980366
5.3,0.026153890416026115,51.3,-0.01004526232980366
9.8,0.043526262044906616,51.3,-0.01004526232980366
15.2,0.038819387555122375,51.3,-0.01004526232980366
7.2,0.05294851213693619,51.3,-0.01004526232980366
6.7,0.03451208025217056,51.3,-0.01004526232980366
13.8,0.04676347225904465,51.3,-0.01004526232980366
385.0,-0.09080743044614792,51.3,-0.01004526232980366
385.0,-0.11102665960788727,51.3,-0.01004526232980366
21.4,0.0075640445575118065,51.3,-0.01004526232980366
72.7,-0.07875937968492508,51.3,-0.01004526232980366
11.4,0.033903323113918304,51.3,-0.01004526232980366
72.7,-0.015008429065346718,51.3,-0.01004526232980366
51.3,-0.016552992165088654,51.3,-0.01004526232980366
6.7,0.028365354984998703,51.3,-0.01004526232980366
146.0,-0.08342874050140381,51.3,-0.01004526232980366
15.8,0.050187744200229645,51.3,-0.01004526232980366
220.424528,-0.048056427389383316,51.3,-0.01004526232980366
6.7,0.06401446461677551,52.0,-0.010396529475127515
50.0,-0.014632925391197205,52.0,-0.010396529475127515
21.4,-0.00031187431886792183,52.0,-0.010396529475127515
29.62,-0.007893540896475315,52.0,-0.010396529475127515
13.8,0.04211515933275223,52.0,-0.010396529475127515
6.7,0.034748468548059464,52.0,-0.010396529475127515
120.0,-0.047303926199674606,52.0,-0.010396529475127515
19.6648,0.015540029853582382,52.0,-0.010396529475127515
17.9,0.021740857511758804,52.0,-0.010396529475127515
17.9,0.036345407366752625,52.0,-0.010396529475127515
21.4,0.018925683572888374,52.0,-0.010396529475127515
385.0,-0.07880145311355591,52.0,-0.010396529475127515
170.0,-0.09397492557764053,52.0,-0.010396529475127515
21.4,-0.0027576307766139507,52.0,-0.010396529475127515
6.7,0.028495727106928825,52.0,-0.010396529475127515
9.8,0.04678027331829071,52.0,-0.010396529475127515
21.4,-0.010099559091031551,52.0,-0.010396529475127515
21.4,0.010518787428736687,52.0,-0.010396529475127515
11.6,0.0423567071557045,52.0,-0.010396529475127515
385.0,-0.07558690011501312,52.0,-0.010396529475127515
320.0,-0.062030695378780365,52.0,-0.010396529475127515
385.0,-0.10544917732477188,52.0,-0.010396529475127515
15.2,0.043074142187833786,52.0,-0.010396529475127515
130.0,-0.06556772440671921,52.0,-0.010396529475127515
146.0,-0.0741792768239975,52.0,-0.010396529475127515
21.4,-0.0029894597828388214,52.0,-0.010396529475127515
11.6,0.03984936699271202,52.0,-0.010396529475127515
320.0,-0.07422080636024475,52.0,-0.010396529475127515
29.62,-0.022604426369071007,52.0,-0.010396529475127515
320.0,-0.06347379088401794,52.0,-0.010396529475127515
6.7,0.03052602708339691,52.0,-0.010396529475127515
385.0,-0.08250783383846283,52.0,-0.010396529475127515
6.7,0.04494832828640938,65.2,-0.017832588428784265
6.7,0.022959917783737183,65.2,-0.017832588428784265
385.0,-0.0884842798113823,65.2,-0.017832588428784265
51.3,-0.017083914950489998,65.2,-0.017832588428784265
6.7,0.03155748173594475,65.2,-0.017832588428784265
9.8,0.049654342234134674,65.2,-0.017832588428784265
6.7,0.03277759253978729,65.2,-0.017832588428784265
21.4,-0.007361614145338535,65.2,-0.017832588428784265
72.7,-0.022661341354250908,65.2,-0.017832588428784265
320.0,-0.07201869785785675,65.2,-0.017832588428784265
51.3,0.0018754098564386368,70.0,-0.02058651846384145
146.0,-0.08266779780387878,70.0,-0.02058651846384145
6.7,0.037004709243774414,70.0,-0.02058651846384145
200.390571,-0.07695097476243973,70.0,-0.02058651846384145
320.0,-0.06785807013511658,70.0,-0.02058651846384145
120.0,-0.046540237963199615,70.0,-0.02058651846384145
6.7,0.04836685582995415,70.0,-0.02058651846384145
11.6,0.06746362149715424,70.0,-0.02058651846384145
21.4,0.006971612572669983,70.0,-0.02058651846384145
385.0,-0.0789957195520401,70.0,-0.02058651846384145
6.7,0.06931965798139572,70.0,-0.02058651846384145
146.0,-0.07417625933885574,70.0,-0.02058651846384145
9.8,0.09714055806398392,70.0,-0.02058651846384145
5.3,0.051514167338609695,70.0,-0.02058651846384145
9.8,0.052238959819078445,70.0,-0.02058651846384145
5.3,0.03825024142861366,70.4,-0.020829102992602412
21.4,0.020523764193058014,70.4,-0.020829102992602412
11.4,0.047608233988285065,70.4,-0.020829102992602412
11.4,0.05969381332397461,70.4,-0.020829102992602412
21.4,0.0023726909421384335,70.4,-0.020829102992602412
11.4,0.05702398717403412,70.4,-0.020829102992602412
146.0,-0.053444553166627884,70.4,-0.020829102992602412
320.0,-0.06866997480392456,70.4,-0.020829102992602412
17.9,0.02290762960910797,70.4,-0.020829102992602412
9.8,0.04712290316820145,70.4,-0.020829102992602412
50.0,-0.01352473720908165,70.4,-0.020829102992602412
72.7,-0.01998297870159149,72.7,-0.022308548972349785
320.0,-0.06164754927158356,72.7,-0.022308548972349785
21.4,0.02077055349946022,72.7,-0.022308548972349785
9.8,0.04396023601293564,72.7,-0.022308548972349785
50.0,0.0031778072007000446,72.7,-0.022308548972349785
