laser power (watt),shap,lowess laser power (watt),lowess shap
225.0,0.003072024555876851,200.0,-0.008667518833697143
300.0,0.04850710928440094,200.0,-0.008667518833697143
200.0,0.022389337420463562,200.0,-0.008667518833697143
220.0,0.009278783574700356,200.0,-0.008667518833697143
150.0,-0.0948958620429039,200.0,-0.008667518833697143
250.0,0.015465335920453072,200.0,-0.008667518833697143
330.0,0.043100789189338684,200.0,-0.008667518833697143
225.0,0.02754228189587593,200.0,-0.008667518833697143
160.0,-0.06494007259607315,200.0,-0.008667518833697143
200.0,0.020865824073553085,200.0,-0.008667518833697143
225.0,0.01124105416238308,200.0,-0.008667518833697143
240.0,-0.01590491458773613,200.0,-0.008667518833697143
200.0,-0.0013927570544183254,200.0,-0.008667518833697143
175.0,-0.019282624125480652,200.0,-0.008667518833697143
250.0,0.006563425064086914,200.0,-0.008667518833697143
200.0,0.002380143851041794,200.0,-0.008667518833697143
300.0,0.07419883459806442,200.0,-0.008667518833697143
340.0,0.04842384532094002,200.0,-0.008667518833697143
200.0,-0.014084786176681519,200.0,-0.008667518833697143
330.0,0.03698848560452461,200.0,-0.008667518833697143
300.0,0.06221207231283188,200.0,-0.008667518833697143
225.0,-0.0018229540437459946,200.0,-0.008667518833697143
200.0,0.022673137485980988,200.0,-0.008667518833697143
200.0,0.03506935015320778,200.0,-0.008667518833697143
190.0,-0.02645728923380375,200.0,-0.008667518833697143
195.0,0.04000470042228699,200.0,-0.008667518833697143
200.0,0.02336588129401207,200.0,-0.008667518833697143
250.0,-0.00012731552124023438,200.0,-0.008667518833697143
195.0,-0.007991138845682144,200.0,-0.008667518833697143
116.34,-0.09990061819553375,200.0,-0.008667518833697143
370.0,0.07080194354057312,200.0,-0.008667518833697143
370.0,0.09380697458982468,200.0,-0.008667518833697143
80.0,-0.13646052777767181,200.0,-0.008667518833697143
200.0,-0.00048306025564670563,200.0,-0.008667518833697143
175.0,-0.011584963649511337,200.0,-0.008667518833697143
170.0,-0.024706613272428513,200.0,-0.008667518833697143
200.0,-0.018239960074424744,200.0,-0.008667518833697143
120.0,-0.09812910854816437,200.0,-0.008667518833697143
200.0,0.0333966389298439,200.0,-0.008667518833697143
180.0,-0.03131185844540596,200.0,-0.008667518833697143
200.0,0.0002108132466673851,200.0,-0.008667518833697143
187.5,-0.03841760754585266,200.0,-0.008667518833697143
200.0,-0.025975432246923447,200.0,-0.008667518833697143
155.0,-0.09265466034412384,200.0,-0.008667518833697143
200.0,-0.019847290590405464,200.0,-0.008667518833697143
200.0,0.00791857484728098,200.0,-0.008667518833697143
160.0,-0.07376005500555038,200.0,-0.008667518833697143
370.0,0.04483933001756668,200.0,-0.008667518833697143
150.0,-0.06737160682678223,200.0,-0.008667518833697143
250.0,0.01285228319466114,200.0,-0.008667518833697143
160.0,-0.07087621837854385,200.0,-0.008667518833697143
100.0,-0.18410339951515198,200.0,-0.008667518833697143
150.0,-0.0711853876709938,200.0,-0.008667518833697143
160.0,-0.08397897332906723,200.0,-0.008667518833697143
350.0,0.07944047451019287,200.0,-0.008667518833697143
400.0,0.08243897557258606,200.0,-0.008667518833697143
200.0,0.006499104201793671,200.0,-0.008667518833697143
400.0,0.06133314222097397,200.0,-0.008667518833697143
200.0,0.02027067542076111,200.0,-0.008667518833697143
200.0,-0.02893655002117157,200.0,-0.008667518833697143
190.0,-0.034301187843084335,200.0,-0.008667518833697143
80.0,-0.12386928498744965,200.0,-0.008667518833697143
200.0,-0.018989043310284615,200.0,-0.008667518833697143
180.0,0.006737063638865948,200.0,-0.008667518833697143
250.0,-0.010079111903905869,200.0,-0.008667518833697143
350.0,0.04281958192586899,200.0,-0.008667518833697143
180.0,-0.0525914803147316,200.0,-0.008667518833697143
400.0,0.07190641760826111,200.0,-0.008667518833697143
170.0,-0.03113238885998726,200.0,-0.008667518833697143
150.0,-0.03854947164654732,200.0,-0.008667518833697143
200.0,-0.023753264918923378,200.0,-0.008667518833697143
280.0,0.06988905370235443,200.0,-0.008667518833697143
200.0,0.012412631884217262,200.0,-0.008667518833697143
90.0,-0.11137010157108307,200.0,-0.008667518833697143
150.0,-0.08904453366994858,200.0,-0.008667518833697143
250.0,0.011782502755522728,200.0,-0.008667518833697143
195.0,-0.022244244813919067,200.0,-0.008667518833697143
180.0,-0.0060935234650969505,200.0,-0.008667518833697143
150.0,-0.060391880571842194,200.0,-0.008667518833697143
100.0,-0.13835610449314117,200.0,-0.008667518833697143
250.0,0.04526325687766075,200.0,-0.008667518833697143
141.27,-0.08184535801410675,200.0,-0.008667518833697143
200.0,-0.0011667069047689438,200.0,-0.008667518833697143
300.0,0.05773413926362991,200.0,-0.008667518833697143
200.0,-0.020140843465924263,200.0,-0.008667518833697143
285.0,0.0911284014582634,200.0,-0.008667518833697143
250.0,0.02263876423239708,200.0,-0.008667518833697143
250.0,0.04282531142234802,200.0,-0.008667518833697143
220.0,0.003752917516976595,200.0,-0.008667518833697143
350.0,0.054134853184223175,200.0,-0.008667518833697143
325.0,0.060437776148319244,200.0,-0.008667518833697143
225.0,0.0064252205193042755,200.0,-0.008667518833697143
185.0,-0.025895627215504646,200.0,-0.008667518833697143
300.0,0.018519891425967216,200.0,-0.008667518833697143
250.0,0.01932309940457344,200.0,-0.008667518833697143
200.0,0.0010958043858408928,200.0,-0.008667518833697143
340.0,0.05497034639120102,200.0,-0.008667518833697143
170.0,-0.0020453520119190216,200.0,-0.008667518833697143
370.0,0.04735143482685089,200.0,-0.008667518833697143
270.0,0.05145464837551117,200.0,-0.008667518833697143
175.0,-0.026768803596496582,200.0,-0.008667518833697143
125.0,-0.0690234825015068,200.0,-0.008667518833697143
200.0,0.019385166466236115,200.0,-0.008667518833697143
120.0,-0.13853667676448822,200.0,-0.008667518833697143
80.0,-0.1718239039182663,200.0,-0.008667518833697143
90.0,-0.10504408180713654,200.0,-0.008667518833697143
195.0,-0.015861166641116142,200.0,-0.008667518833697143
350.0,0.047763124108314514,200.0,-0.008667518833697143
325.0,0.0719706192612648,200.0,-0.008667518833697143
100.0,-0.1724747121334076,200.0,-0.008667518833697143
225.0,-0.011703740805387497,200.0,-0.008667518833697143
140.0,-0.1103602796792984,200.0,-0.008667518833697143
200.0,-0.008536035194993019,200.0,-0.008667518833697143
300.0,0.09799592196941376,200.0,-0.008667518833697143
102.0,-0.14889036118984222,200.0,-0.008667518833697143
150.0,-0.1104285717010498,200.0,-0.008667518833697143
150.0,-0.09333527088165283,200.0,-0.008667518833697143
370.0,0.04788687452673912,200.0,-0.008667518833697143
102.0,-0.16614581644535065,200.0,-0.008667518833697143
105.0,-0.15737754106521606,200.0,-0.008667518833697143
150.0,-0.07941213250160217,200.0,-0.008667518833697143
140.0,-0.127532958984375,200.0,-0.008667518833697143
345.0,0.05253501236438751,200.0,-0.008667518833697143
225.0,-0.0012036575935781002,200.0,-0.008667518833697143
280.0,0.05148832127451897,200.0,-0.008667518833697143
200.0,0.023625871166586876,200.0,-0.008667518833697143
160.81,-0.06751970946788788,200.0,-0.008667518833697143
200.0,-0.029749922454357147,200.0,-0.008667518833697143
100.0,-0.2067636102437973,200.0,-0.008667518833697143
120.0,-0.09698980301618576,200.0,-0.008667518833697143
300.0,0.05897324159741402,200.0,-0.008667518833697143
200.0,0.035548027604818344,200.0,-0.008667518833697143
200.0,0.01458081603050232,200.0,-0.008667518833697143
150.0,-0.10018525272607803,200.0,-0.008667518833697143
125.0,-0.050090741366147995,200.0,-0.008667518833697143
350.0,0.029148263856768608,200.0,-0.008667518833697143
200.0,0.02268529124557972,200.0,-0.008667518833697143
250.0,-0.0016645537689328194,200.0,-0.008667518833697143
100.0,-0.11308301240205765,200.0,-0.008667518833697143
125.0,-0.09488759934902191,200.0,-0.008667518833697143
225.0,0.014404527842998505,200.0,-0.008667518833697143
150.0,-0.1088164672255516,200.0,-0.008667518833697143
350.0,0.06828133761882782,200.0,-0.008667518833697143
190.0,-0.017041461542248726,200.0,-0.008667518833697143
350.0,0.04699188843369484,200.0,-0.008667518833697143
250.0,0.01204175315797329,200.0,-0.008667518833697143
160.0,-0.09280842542648315,200.0,-0.008667518833697143
200.0,-0.006351102143526077,200.0,-0.008667518833697143
200.0,-0.0014908751472830772,200.0,-0.008667518833697143
200.0,0.007142703048884869,200.0,-0.008667518833697143
195.0,0.002596525475382805,200.0,-0.008667518833697143
200.0,0.005510770715773106,200.0,-0.008667518833697143
182.0,0.0011313669383525848,200.0,-0.008667518833697143
70.0,-0.14283379912376404,200.0,-0.008667518833697143
200.0,0.023383239284157753,200.0,-0.008667518833697143
200.0,-0.01058563869446516,200.0,-0.008667518833697143
100.0,-0.12441343814134598,200.0,-0.008667518833697143
275.0,0.04652562737464905,200.0,-0.008667518833697143
190.0,-0.0268072709441185,200.0,-0.008667518833697143
200.0,0.019991246983408928,200.0,-0.008667518833697143
350.0,0.05952589213848114,200.0,-0.008667518833697143
100.0,-0.14865952730178833,200.0,-0.008667518833697143
250.0,0.027133062481880188,200.0,-0.008667518833697143
250.0,0.02135622873902321,200.0,-0.008667518833697143
370.0,0.07240591198205948,200.0,-0.008667518833697143
400.0,0.06926658004522324,200.0,-0.008667518833697143
200.0,0.02227831445634365,200.0,-0.008667518833697143
350.0,0.055337969213724136,200.0,-0.008667518833697143
150.0,-0.07731731235980988,200.0,-0.008667518833697143
120.0,-0.13480225205421448,200.0,-0.008667518833697143
200.0,-0.0007284693419933319,200.0,-0.008667518833697143
135.0,-0.13172809779644012,200.0,-0.008667518833697143
200.0,0.00789049081504345,200.0,-0.008667518833697143
250.0,0.04394320771098137,200.0,-0.008667518833697143
130.0,-0.10843239724636078,200.0,-0.008667518833697143
200.0,0.01912466436624527,200.0,-0.008667518833697143
120.0,-0.11049285531044006,200.0,-0.008667518833697143
125.0,-0.10415928065776825,200.0,-0.008667518833697143
150.0,-0.09914439916610718,200.0,-0.008667518833697143
125.0,-0.12493173032999039,200.0,-0.008667518833697143
195.0,-0.009490860626101494,200.0,-0.008667518833697143
300.0,0.07176001369953156,200.0,-0.008667518833697143
330.0,0.04343158006668091,200.0,-0.008667518833697143
160.0,-0.08776933699846268,200.0,-0.008667518833697143
150.0,-0.08805160224437714,200.0,-0.008667518833697143
300.0,0.05613226816058159,200.0,-0.008667518833697143
250.0,0.017976313829421997,200.0,-0.008667518833697143
225.0,0.012326527386903763,200.0,-0.008667518833697143
170.0,-0.044868580996990204,200.0,-0.008667518833697143
80.0,-0.12526625394821167,200.0,-0.008667518833697143
330.0,0.06353186070919037,200.0,-0.008667518833697143
125.0,-0.03542144596576691,200.0,-0.008667518833697143
350.0,0.06744910776615143,200.0,-0.008667518833697143
320.0,0.03968122974038124,200.0,-0.008667518833697143
270.0,0.049007587134838104,200.0,-0.008667518833697143
350.0,0.06241793558001518,200.0,-0.008667518833697143
250.0,0.020507540553808212,200.0,-0.008667518833697143
200.0,-0.020538508892059326,200.0,-0.008667518833697143
200.0,-0.014492851682007313,200.0,-0.008667518833697143
225.0,0.012473487295210361,200.0,-0.008667518833697143
200.0,0.0004527028650045395,200.0,-0.008667518833697143
220.0,-0.006110462825745344,200.0,-0.008667518833697143
225.0,0.020565694198012352,200.0,-0.008667518833697143
170.0,-0.0006881216540932655,200.0,-0.008667518833697143
200.0,0.013487527146935463,200.0,-0.008667518833697143
225.0,0.029606487601995468,200.0,-0.008667518833697143
250.0,0.006972171366214752,200.0,-0.008667518833697143
100.0,-0.1951867789030075,200.0,-0.008667518833697143
350.0,0.06419691443443298,200.0,-0.008667518833697143
200.0,0.0017142272554337978,200.0,-0.008667518833697143
350.0,0.06350704282522202,200.0,-0.008667518833697143
170.0,-0.03282804414629936,200.0,-0.008667518833697143
120.0,-0.13901101052761078,200.0,-0.008667518833697143
200.0,-0.008480658754706383,200.0,-0.008667518833697143
200.0,-0.018214844167232513,200.0,-0.008667518833697143
200.0,0.02012966014444828,200.0,-0.008667518833697143
300.0,0.05517612770199776,200.0,-0.008667518833697143
200.0,-0.011329400353133678,200.0,-0.008667518833697143
200.0,-0.01704089157283306,200.0,-0.008667518833697143
187.5,-0.034633006900548935,200.0,-0.008667518833697143
275.0,0.03472772240638733,200.0,-0.008667518833697143
187.5,-0.03134625777602196,200.0,-0.008667518833697143
200.0,-0.01826648786664009,200.0,-0.008667518833697143
200.0,0.007712572813034058,200.0,-0.008667518833697143
160.0,-0.05218465253710747,200.0,-0.008667518833697143
270.0,0.04990110546350479,200.0,-0.008667518833697143
275.0,0.05299874395132065,200.0,-0.008667518833697143
200.0,0.010346774011850357,200.0,-0.008667518833697143
195.0,-0.019877992570400238,200.0,-0.008667518833697143
200.0,-0.010001461952924728,200.0,-0.008667518833697143
250.0,0.008760997094213963,200.0,-0.008667518833697143
200.0,0.021037524566054344,200.0,-0.008667518833697143
90.0,-0.15332794189453125,200.0,-0.008667518833697143
175.0,-0.04873865470290184,200.0,-0.008667518833697143
370.0,0.05910063907504082,200.0,-0.008667518833697143
50.0,-0.131583109498024,200.0,-0.008667518833697143
250.0,-0.0002520366106182337,200.0,-0.008667518833697143
180.0,-0.040563132613897324,200.0,-0.008667518833697143
200.0,0.008263707160949707,200.0,-0.008667518833697143
400.0,0.05393674224615097,200.0,-0.008667518833697143
300.0,0.0646296888589859,200.0,-0.008667518833697143
200.0,0.018411148339509964,200.0,-0.008667518833697143
370.0,0.054969776421785355,200.0,-0.008667518833697143
300.0,0.0622510202229023,200.0,-0.008667518833697143
300.0,0.06811483949422836,200.0,-0.008667518833697143
250.0,0.017464153468608856,200.0,-0.008667518833697143
200.0,0.009803595021367073,200.0,-0.008667518833697143
200.0,0.05983356013894081,200.0,-0.008667518833697143
275.0,0.08178930729627609,200.0,-0.008667518833697143
240.0,0.023743927478790283,200.0,-0.008667518833697143
160.0,-0.06941688805818558,200.0,-0.008667518833697143
250.0,0.006222834810614586,200.0,-0.008667518833697143
195.0,0.005900365300476551,200.0,-0.008667518833697143
150.0,-0.08260636776685715,200.0,-0.008667518833697143
200.0,0.00888906605541706,200.0,-0.008667518833697143
280.0,0.034885428845882416,200.0,-0.008667518833697143
250.0,0.019489137455821037,200.0,-0.008667518833697143
250.0,0.028339486569166183,200.0,-0.008667518833697143
340.0,0.042589880526065826,200.0,-0.008667518833697143
190.0,-0.010799964889883995,200.0,-0.008667518833697143
340.0,0.09124182909727097,200.0,-0.008667518833697143
350.0,0.05109044536948204,200.0,-0.008667518833697143
200.0,0.02320360578596592,200.0,-0.008667518833697143
275.0,0.049988601356744766,200.0,-0.008667518833697143
75.0,-0.16860121488571167,200.0,-0.008667518833697143
200.0,-0.0264919251203537,200.0,-0.008667518833697143
350.0,0.07548519968986511,200.0,-0.008667518833697143
350.0,0.061690110713243484,200.0,-0.008667518833697143
50.0,-0.15913984179496765,200.0,-0.008667518833697143
350.0,0.04762617498636246,200.0,-0.008667518833697143
200.0,0.012363411486148834,200.0,-0.008667518833697143
325.0,0.06528951972723007,200.0,-0.008667518833697143
250.0,0.0027967169880867004,200.0,-0.008667518833697143
150.0,-0.10599200427532196,200.0,-0.008667518833697143
305.0,0.03812263160943985,200.0,-0.008667518833697143
85.0,-0.1616843193769455,200.0,-0.008667518833697143
125.0,-0.0838298499584198,200.0,-0.008667518833697143
200.0,-0.012157771736383438,200.0,-0.008667518833697143
360.0,0.044667139649391174,200.0,-0.008667518833697143
225.0,0.005268336273729801,200.0,-0.008667518833697143
100.0,-0.19358469545841217,200.0,-0.008667518833697143
370.0,0.06819507479667664,200.0,-0.008667518833697143
100.0,-0.18879830837249756,200.0,-0.008667518833697143
110.0,-0.10924845933914185,200.0,-0.008667518833697143
180.0,-0.03308854252099991,200.0,-0.008667518833697143
275.0,0.0778408944606781,200.0,-0.008667518833697143
110.0,-0.17276474833488464,200.0,-0.008667518833697143
200.0,0.0343327634036541,200.0,-0.008667518833697143
185.0,-0.0253659226000309,200.0,-0.008667518833697143
95.0,-0.18073642253875732,200.0,-0.008667518833697143
200.0,-0.008367915637791157,200.0,-0.008667518833697143
250.0,0.03810529410839081,200.0,-0.008667518833697143
200.0,-0.00038645602762699127,200.0,-0.008667518833697143
200.0,-0.014675716869533062,200.0,-0.008667518833697143
250.0,0.009656810201704502,200.0,-0.008667518833697143
350.0,0.056148696690797806,200.0,-0.008667518833697143
105.0,-0.1815650314092636,200.0,-0.008667518833697143
350.0,0.061194829642772675,200.0,-0.008667518833697143
200.0,0.006466466002166271,200.0,-0.008667518833697143
150.0,-0.08110948652029037,200.0,-0.008667518833697143
200.0,0.02841259352862835,200.0,-0.008667518833697143
225.0,-0.00543981371447444,200.0,-0.008667518833697143
100.0,-0.17134232819080353,200.0,-0.008667518833697143
370.0,0.06725700199604034,200.0,-0.008667518833697143
370.0,0.06710590422153473,200.0,-0.008667518833697143
200.0,0.01824064739048481,200.0,-0.008667518833697143
300.0,0.05192717909812927,200.0,-0.008667518833697143
70.0,-0.15112724900245667,200.0,-0.008667518833697143
370.0,0.0992954894900322,200.0,-0.008667518833697143
250.0,0.03730790317058563,200.0,-0.008667518833697143
128.0,-0.0788302794098854,200.0,-0.008667518833697143
105.0,-0.13111931085586548,200.0,-0.008667518833697143
200.0,0.03488583490252495,200.0,-0.008667518833697143
350.0,0.06866467744112015,200.0,-0.008667518833697143
200.0,-0.015481159090995789,200.0,-0.008667518833697143
95.0,-0.12132192403078079,200.0,-0.008667518833697143
100.0,-0.1119312196969986,200.0,-0.008667518833697143
370.0,0.05765429884195328,200.0,-0.008667518833697143
250.0,0.03217700868844986,200.0,-0.008667518833697143
340.0,0.05545966327190399,200.0,-0.008667518833697143
200.0,0.00760480435565114,200.0,-0.008667518833697143
250.0,0.021747879683971405,200.0,-0.008667518833697143
150.0,-0.039348773658275604,200.0,-0.008667518833697143
360.0,0.030758634209632874,200.0,-0.008667518833697143
200.0,0.014663059264421463,200.0,-0.008667518833697143
270.0,0.0530678927898407,200.0,-0.008667518833697143
250.0,0.005435096099972725,200.0,-0.008667518833697143
50.0,-0.18689179420471191,200.0,-0.008667518833697143
350.0,0.0613730289041996,200.0,-0.008667518833697143
200.0,-0.014156830497086048,200.0,-0.008667518833697143
150.0,-0.08454123139381409,200.0,-0.008667518833697143
170.0,-0.022785810753703117,200.0,-0.008667518833697143
220.0,-0.003235580399632454,200.0,-0.008667518833697143
175.0,-0.04092975705862045,200.0,-0.008667518833697143
300.0,0.07730758935213089,200.0,-0.008667518833697143
200.0,-0.0005332997534424067,200.0,-0.008667518833697143
100.0,-0.15930764377117157,200.0,-0.008667518833697143
200.0,0.007627130951732397,200.0,-0.008667518833697143
350.0,0.06435710936784744,200.0,-0.008667518833697143
310.0,0.036058977246284485,200.0,-0.008667518833697143
140.0,-0.07855433970689774,200.0,-0.008667518833697143
360.0,0.040476616472005844,200.0,-0.008667518833697143
300.0,0.04505380988121033,200.0,-0.008667518833697143
200.0,0.0096244802698493,200.0,-0.008667518833697143
340.0,0.04498956352472305,200.0,-0.008667518833697143
250.0,0.033052846789360046,200.0,-0.008667518833697143
250.0,0.011004885658621788,200.0,-0.008667518833697143
300.0,0.11930657923221588,200.0,-0.008667518833697143
190.0,-0.012349213473498821,200.0,-0.008667518833697143
275.0,0.04962298274040222,200.0,-0.008667518833697143
150.0,-0.11858411878347397,200.0,-0.008667518833697143
100.0,-0.20631739497184753,200.0,-0.008667518833697143
275.0,0.05154573544859886,200.0,-0.008667518833697143
150.0,-0.07747828960418701,200.0,-0.008667518833697143
200.0,0.046537525951862335,200.0,-0.008667518833697143
325.0,0.04726170003414154,200.0,-0.008667518833697143
300.0,0.05762527883052826,200.0,-0.008667518833697143
275.0,0.09210804849863052,200.0,-0.008667518833697143
200.0,-0.005673070903867483,200.0,-0.008667518833697143
350.0,0.06501560658216476,200.0,-0.008667518833697143
200.0,-0.008200598880648613,200.0,-0.008667518833697143
370.0,0.07423809170722961,200.0,-0.008667518833697143
60.0,-0.13143065571784973,200.0,-0.008667518833697143
350.0,0.04810451716184616,200.0,-0.008667518833697143
150.0,-0.0936775729060173,200.0,-0.008667518833697143
300.0,0.0404825434088707,200.0,-0.008667518833697143
275.0,0.04082245007157326,200.0,-0.008667518833697143
250.0,0.02386610209941864,200.0,-0.008667518833697143
250.0,0.003177872858941555,200.0,-0.008667518833697143
150.0,-0.08303476870059967,204.0,-0.005714808901364111
195.0,-0.007711487822234631,204.0,-0.005714808901364111
250.0,0.029800891876220703,204.0,-0.005714808901364111
370.0,0.10207272320985794,210.0,-0.0013123928659649852
170.0,-0.034331388771533966,220.0,0.006506033632652794
200.0,0.011842265725135803,220.0,0.006506033632652794
280.0,0.048557132482528687,220.0,0.006506033632652794
345.0,0.06439266353845596,220.0,0.006506033632652794
200.0,-0.0007631541229784489,220.0,0.006506033632652794
50.0,-0.14427781105041504,220.0,0.006506033632652794
370.0,0.057404614984989166,220.0,0.006506033632652794
200.0,0.010414591059088707,220.0,0.006506033632652794
160.0,-0.05773463100194931,220.0,0.006506033632652794
200.0,-0.02643182873725891,225.0,0.009610392323746176
150.0,-0.088658906519413,225.0,0.009610392323746176
350.0,0.05962427332997322,225.0,0.009610392323746176
200.0,-0.018033266067504883,225.0,0.009610392323746176
250.0,-0.005590183660387993,225.0,0.009610392323746176
200.0,0.024374857544898987,225.0,0.009610392323746176
370.0,0.05200604349374771,225.0,0.009610392323746176
250.0,0.028085658326745033,225.0,0.009610392323746176
200.0,0.014989690855145454,225.0,0.009610392323746176
200.0,0.015330642461776733,225.0,0.009610392323746176
225.0,0.018593784421682358,225.0,0.009610392323746176
150.0,-0.1007523238658905,225.0,0.009610392323746176
170.0,-0.0509892962872982,225.0,0.009610392323746176
370.0,0.052175454795360565,225.0,0.009610392323746176
200.0,-0.017944153398275375,225.0,0.009610392323746176
150.0,-0.10875105857849121,225.0,0.009610392323746176
350.0,0.05224853754043579,225.0,0.009610392323746176
350.0,0.03206953406333923,225.0,0.009610392323746176
170.0,-0.03993811085820198,225.0,0.009610392323746176
250.0,0.004021648783236742,225.0,0.009610392323746176
175.0,-0.035825833678245544,225.0,0.009610392323746176
350.0,0.05934981256723404,225.0,0.009610392323746176
350.0,0.0670161321759224,225.0,0.009610392323746176
350.0,0.06626464426517487,225.0,0.009610392323746176
170.0,-0.015362859703600407,225.0,0.009610392323746176
175.0,-0.02268458530306816,225.0,0.009610392323746176
125.0,-0.0889551043510437,225.0,0.009610392323746176
100.0,-0.16570018231868744,225.0,0.009610392323746176
350.0,0.04294119402766228,225.0,0.009610392323746176
200.0,-0.00015672994777560234,225.0,0.009610392323746176
200.0,0.0062091415748000145,225.0,0.009610392323746176
200.0,-0.017361842095851898,225.0,0.009610392323746176
200.0,0.0002727974206209183,225.0,0.009610392323746176
200.0,-0.017675194889307022,225.0,0.009610392323746176
200.0,0.022488802671432495,225.0,0.009610392323746176
200.0,-0.01964036375284195,225.0,0.009610392323746176
180.0,-0.03422870859503746,225.0,0.009610392323746176
200.0,0.02249159663915634,225.0,0.009610392323746176
150.0,-0.11476782709360123,225.0,0.009610392323746176
200.0,-0.027913980185985565,225.0,0.009610392323746176
200.0,-0.005801386199891567,225.0,0.009610392323746176
175.0,-0.02103607729077339,225.0,0.009610392323746176
350.0,0.05253909155726433,225.0,0.009610392323746176
50.0,-0.16745063662528992,225.0,0.009610392323746176
220.0,-0.005816170014441013,230.0,0.012888331897095108
250.0,0.008894780650734901,240.0,0.019148272256864437
250.0,0.022920124232769012,240.0,0.019148272256864437
300.0,0.052440345287323,240.0,0.019148272256864437
200.0,-0.01784895732998848,240.0,0.019148272256864437
90.0,-0.14912739396095276,240.0,0.019148272256864437
250.0,0.05082924664020538,240.0,0.019148272256864437
350.0,0.04054979234933853,240.0,0.019148272256864437
350.0,0.06526020169258118,240.0,0.019148272256864437
200.0,0.02329462766647339,250.0,0.02488343195869233
300.0,0.06597127765417099,250.0,0.02488343195869233
170.0,-0.05706992745399475,250.0,0.02488343195869233
200.0,0.0017360318452119827,250.0,0.02488343195869233
200.0,-0.018064841628074646,250.0,0.02488343195869233
350.0,0.05350147560238838,250.0,0.02488343195869233
100.0,-0.1504134088754654,250.0,0.02488343195869233
300.0,0.08780983090400696,250.0,0.02488343195869233
200.0,-0.0008498006500303745,250.0,0.02488343195869233
300.0,0.0796617791056633,250.0,0.02488343195869233
360.0,0.05450677126646042,250.0,0.02488343195869233
400.0,0.04290778934955597,250.0,0.02488343195869233
200.0,-0.0013291286304593086,250.0,0.02488343195869233
200.0,0.006092728581279516,250.0,0.02488343195869233
200.0,-0.0032503046095371246,250.0,0.02488343195869233
170.0,-0.03198253735899925,250.0,0.02488343195869233
170.0,-0.04446691647171974,250.0,0.02488343195869233
370.0,0.04048321396112442,250.0,0.02488343195869233
160.0,-0.06634320318698883,250.0,0.02488343195869233
150.0,-0.09946795552968979,250.0,0.02488343195869233
175.0,-0.03076866641640663,250.0,0.02488343195869233
370.0,0.058109916746616364,250.0,0.02488343195869233
120.0,-0.1437370330095291,250.0,0.02488343195869233
300.0,0.07464385777711868,250.0,0.02488343195869233
150.0,-0.09757693856954575,250.0,0.02488343195869233
200.0,-0.01916704699397087,250.0,0.02488343195869233
300.0,0.0642775297164917,250.0,0.02488343195869233
200.0,-0.01634717546403408,250.0,0.02488343195869233
200.0,-0.013171987608075142,250.0,0.02488343195869233
200.0,0.009893303737044334,250.0,0.02488343195869233
350.0,0.03679065406322479,250.0,0.02488343195869233
60.0,-0.15256449580192566,250.0,0.02488343195869233
200.0,-0.008007341995835304,250.0,0.02488343195869233
200.0,-0.0135210445150733,250.0,0.02488343195869233
350.0,0.04664964973926544,250.0,0.02488343195869233
80.0,-0.13063713908195496,250.0,0.02488343195869233
120.0,-0.111876480281353,250.0,0.02488343195869233
95.0,-0.1267709732055664,250.0,0.02488343195869233
200.0,0.020599965006113052,250.0,0.02488343195869233
350.0,0.0654047280550003,250.0,0.02488343195869233
80.0,-0.13216042518615723,250.0,0.02488343195869233
250.0,0.006326024420559406,250.0,0.02488343195869233
182.0,0.01387932151556015,250.0,0.02488343195869233
100.0,-0.1346878558397293,250.0,0.02488343195869233
200.0,0.009200820699334145,250.0,0.02488343195869233
100.0,-0.13412261009216309,250.0,0.02488343195869233
190.0,0.02102840319275856,250.0,0.02488343195869233
285.0,0.05151406303048134,250.0,0.02488343195869233
170.0,-0.003895215690135956,250.0,0.02488343195869233
150.0,-0.1062394455075264,250.0,0.02488343195869233
168.0,-0.03594442084431648,250.0,0.02488343195869233
250.0,0.02356317639350891,250.0,0.02488343195869233
300.0,0.038090772926807404,250.0,0.02488343195869233
275.0,0.047094449400901794,250.0,0.02488343195869233
300.0,0.06704019010066986,250.0,0.02488343195869233
195.0,-0.015719328075647354,250.0,0.02488343195869233
50.0,-0.11335425078868866,250.0,0.02488343195869233
200.0,0.017073344439268112,250.0,0.02488343195869233
160.0,-0.06301875412464142,250.0,0.02488343195869233
350.0,0.07416759431362152,250.0,0.02488343195869233
225.0,0.023558977991342545,250.0,0.02488343195869233
225.0,0.006488438695669174,250.0,0.02488343195869233
200.0,-0.003705233335494995,250.0,0.02488343195869233
175.0,-0.01735968142747879,250.0,0.02488343195869233
200.0,-0.01103917509317398,250.0,0.02488343195869233
175.0,-0.024389687925577164,250.0,0.02488343195869233
150.0,-0.108985036611557,250.0,0.02488343195869233
200.0,0.035341523587703705,250.0,0.02488343195869233
100.0,-0.18779157102108002,250.0,0.02488343195869233
250.0,0.023265931755304337,250.0,0.02488343195869233
300.0,0.05028863996267319,250.0,0.02488343195869233
270.0,0.0489078052341938,250.0,0.02488343195869233
280.0,0.0545901395380497,250.0,0.02488343195869233
275.0,0.045738186687231064,250.0,0.02488343195869233
200.0,-0.007077474147081375,250.0,0.02488343195869233
200.0,-0.017588527873158455,250.0,0.02488343195869233
200.0,-0.007341240998357534,250.0,0.02488343195869233
